,Fired,id,Year,Tm,Age,Round,W-L%,W plyf,Exp,Tenure,Tenure (W-L),Tenure W plyf,Tenure coy_share,Exp coy_share,SRS,ou,gm,owner,coy_share,coy_rank,poc,Delta 1yr W-L%,Delta 2yr W-L%,Delta 3yr W-L%,Delta 1yr plyf,Delta 2yr plyf,Delta 3yr plyf
1092,0,QuinDa0,2017,ATL,47,2,0.625,1.0,3,3,10,3.0,0.0,0.0,4.3,0.5,1,1,0.0,0,0,-0.063,0.125,0.25,-2,2,2
1093,0,QuinDa0,2018,ATL,48,0,0.438,0.0,4,4,8,3.0,0.0,0.0,-0.1,-2.5,1,1,0.0,0,0,-0.187,-0.25,-0.062,-2,-4,0
1094,0,QuinDa0,2019,ATL,49,0,0.438,0.0,5,5,6,3.0,0.0,0.0,-0.1,-1.5,1,1,0.0,0,0,0.0,-0.187,-0.25,0,-2,-4
1095,1,QuinDa0,2020,ATL,50,0,0.0,0.0,6,6,1,3.0,0.0,0.0,0.7,-3.5,1,1,0.0,0,0,-0.438,-0.438,-0.625,0,0,-2
1096,0,QuinDa0,2024,WAS,54,3,0.706,1.0,7,1,7,1.0,0.0,0.0,3.7,5.5,1,1,0.0,0,0,0.471,0.206,0.706,3,3,3
1097,0,RalsJo0,1972,DEN,45,0,0.357,0.0,1,1,-4,0.0,0.0,0.0,-1.9,0.0,0,0,0.0,0,0,0.049,-0.028,0.357,0,0,0
1098,0,RalsJo0,1973,DEN,46,0,0.571,0.0,2,2,-2,0.0,0.128,0.128,2.9,0.0,0,0,0.128,2,0,0.214,0.263,0.186,0,0,0
1099,0,RalsJo0,1974,DEN,47,0,0.536,0.0,3,3,-1,0.0,0.128,0.128,0.6,0.0,0,0,0.0,0,0,-0.035,0.179,0.228,0,0,0
1100,0,RalsJo0,1975,DEN,48,0,0.429,0.0,4,4,-3,0.0,0.128,0.128,-3.4,0.0,0,0,0.0,0,0,-0.107,-0.142,0.072,0,0,0
1101,1,RalsJo0,1976,DEN,49,0,0.643,0.0,5,5,1,0.0,0.128,0.128,6.9,0.0,0,0,0.0,0,0,0.214,0.107,0.072,0,0,0
1102,1,RaucJo0,1970,BUF,43,0,0.231,0.0,1,1,-7,0.0,0.0,0.0,-12.3,0.0,0,0,0.0,0,0,0.231,0.231,0.231,0,0,0
1103,0,ReevDa0,1981,DEN,37,0,0.625,0.0,1,1,4,0.0,0.012,0.012,1.3,0.0,1,1,0.012,6,0,0.125,0.0,0.0,0,-1,-2
1104,0,ReevDa0,1982,DEN,38,0,0.222,0.0,2,2,-1,0.0,0.012,0.012,-9.7,0.0,1,1,0.0,0,0,-0.403,-0.278,-0.403,0,0,-1
1105,0,ReevDa0,1983,DEN,39,1,0.563,0.0,3,3,1,0.0,0.083,0.083,-2.8,0.0,-1,1,0.071,4,0,0.341,-0.062,0.063,1,1,1
1106,0,ReevDa0,1984,DEN,40,2,0.813,0.0,4,4,11,0.0,0.214,0.214,7.7,0.0,-1,-1,0.131,2,0,0.25,0.591,0.188,1,2,2
1107,0,ReevDa0,1985,DEN,41,0,0.688,0.0,5,5,17,0.0,0.214,0.214,3.6,0.0,-1,-1,0.0,0,0,-0.125,0.125,0.466,-2,-1,0
1108,0,ReevDa0,1986,DEN,42,4,0.688,2.0,6,6,23,2.0,0.214,0.214,5.2,0.0,-1,-1,0.0,0,0,0.0,-0.125,0.125,4,2,3
1109,0,ReevDa0,1987,DEN,43,4,0.7,2.0,7,7,29,4.0,0.214,0.214,4.1,0.0,-1,-1,0.0,0,0,0.012,0.012,-0.113,0,4,2
1110,0,ReevDa0,1988,DEN,44,0,0.5,0.0,8,8,29,4.0,0.214,0.214,-3.3,0.0,-1,-1,0.0,0,0,-0.2,-0.188,-0.188,-4,-4,0
1111,0,ReevDa0,1989,DEN,45,4,0.688,2.0,9,9,35,6.0,0.464,0.464,9.3,1.5,-1,-1,0.25,2,0,0.188,-0.012,0.0,4,0,0
1112,0,ReevDa0,1990,DEN,46,0,0.313,0.0,10,10,29,6.0,0.464,0.464,-0.8,-4.5,-1,-1,0.0,0,0,-0.375,-0.187,-0.387,-4,0,-4
1113,0,ReevDa0,1991,DEN,47,3,0.75,1.0,11,11,37,7.0,0.501,0.501,3.4,4.5,-1,-1,0.037,8,0,0.437,0.062,0.25,3,-1,3
1114,1,ReevDa0,1992,DEN,48,0,0.5,0.0,12,12,37,7.0,0.501,0.501,-3.4,-1.0,-1,-1,0.0,0,0,-0.25,0.187,-0.188,-3,0,-4
1115,0,ReevDa0,1993,NYG,49,2,0.688,1.0,13,1,6,1.0,0.84,1.341,4.6,4.0,1,1,0.84,1,0,0.313,0.188,-0.125,2,2,-3
1116,0,ReevDa0,1994,NYG,50,0,0.563,0.0,14,2,8,1.0,0.85,1.351,-1.7,2.0,1,1,0.01,7,0,-0.125,0.188,0.063,-2,0,0
1117,0,ReevDa0,1995,NYG,51,0,0.313,0.0,15,3,2,1.0,0.85,1.351,-1.5,-3.0,1,1,0.0,0,0,-0.25,-0.375,-0.062,0,-2,0
1118,1,ReevDa0,1996,NYG,52,0,0.375,0.0,16,4,-2,1.0,0.85,1.351,-4.1,-0.5,1,1,0.0,0,0,0.062,-0.188,-0.313,0,0,-2
1119,0,ReevDa0,1997,ATL,53,0,0.438,0.0,17,1,-2,0.0,0.0,1.351,-4.2,1.0,1,1,0.0,0,0,0.25,-0.125,0.0,0,-1,0
1120,0,ReevDa0,1998,ATL,54,4,0.875,2.0,18,2,10,2.0,0.5,1.851,10.0,7.0,-1,1,0.5,1,0,0.437,0.687,0.312,4,4,3
1121,0,ReevDa0,1999,ATL,55,0,0.313,0.0,19,3,4,2.0,0.5,1.851,-7.1,-5.0,-1,1,0.0,0,0,-0.562,-0.125,0.125,-4,0,0
1122,0,ReevDa0,2000,ATL,56,0,0.25,0.0,20,4,-4,2.0,0.5,1.851,-8.6,-3.5,-1,1,0.0,0,0,-0.063,-0.625,-0.188,0,-4,0
1123,0,ReevDa0,2001,ATL,57,0,0.438,0.0,21,5,-6,2.0,0.5,1.851,-4.7,1.5,-1,1,0.0,0,0,0.188,0.125,-0.437,0,0,-4
1124,0,ReevDa0,2002,ATL,58,2,0.594,1.0,22,6,-3,3.0,0.5,1.851,5.1,2.0,1,-1,0.0,0,0,0.156,0.344,0.281,2,2,2
1125,1,ReevDa0,2003,ATL,59,0,0.231,0.0,23,7,-10,3.0,0.5,1.851,-7.4,-4.5,1,-1,0.0,0,0,-0.363,-0.207,-0.019,-2,0,0
1126,0,ReicFr0,2018,IND,57,0,0.625,1.0,1,1,4,1.0,0.16,0.16,3.4,2.5,1,1,0.16,3,0,0.375,0.125,0.125,0,0,0
1127,0,ReicFr0,2019,IND,58,0,0.438,0.0,2,2,2,1.0,0.16,0.16,-1.8,-0.5,1,1,0.0,0,0,-0.187,0.188,-0.062,-2,0,0
1128,0,ReicFr0,2020,IND,59,0,0.688,0.0,3,3,8,1.0,0.16,0.16,2.8,1.5,1,1,0.0,0,0,0.25,0.063,0.438,0,-2,0
1129,0,ReicFr0,2021,IND,60,0,0.529,0.0,4,4,9,1.0,0.16,0.16,4.4,0.0,1,1,0.0,0,0,-0.159,0.091,-0.096,-1,0,-2
1130,1,ReicFr0,2022,IND,61,0,0.389,0.0,5,5,7,1.0,0.16,0.16,-8.6,-6.0,1,1,0.0,0,0,-0.14,-0.299,-0.049,0,-1,0
1131,1,ReicFr0,2023,CAR,62,0,0.091,0.0,6,1,-9,0.0,0.0,0.16,-9.9,-5.5,1,1,0.0,0,0,-0.321,-0.203,-0.222,0,0,0
1132,0,ReidAn0,1999,PHI,41,0,0.313,0.0,1,1,-6,0.0,0.0,0.0,-4.2,0.0,1,1,0.0,0,0,0.125,-0.093,-0.312,0,0,-1
1133,0,ReidAn0,2000,PHI,42,2,0.688,1.0,2,2,0,1.0,0.19,0.19,3.1,3.5,1,1,0.19,2,0,0.375,0.5,0.282,2,2,2
1134,0,ReidAn0,2001,PHI,43,3,0.688,2.0,3,3,6,3.0,0.19,0.19,7.7,2.0,-1,1,0.0,0,0,0.0,0.375,0.5,1,3,3
1135,0,ReidAn0,2002,PHI,44,3,0.75,1.0,4,4,14,4.0,0.919,0.919,8.3,2.0,-1,1,0.729,1,0,0.062,0.062,0.437,0,1,3
1136,0,ReidAn0,2003,PHI,45,3,0.75,1.0,5,5,22,5.0,0.939,0.939,4.4,1.5,-1,1,0.02,4,0,0.0,0.062,0.062,0,0,1
1137,0,ReidAn0,2004,PHI,46,4,0.813,2.0,6,6,32,7.0,0.939,0.939,5.6,2.5,-1,1,0.0,0,0,0.063,0.063,0.125,1,1,1
1138,0,ReidAn0,2005,PHI,47,0,0.375,0.0,7,7,28,7.0,0.939,0.939,-2.3,-5.5,-1,1,0.0,0,0,-0.438,-0.375,-0.375,-4,-3,-3
1139,0,ReidAn0,2006,PHI,48,2,0.625,1.0,8,8,32,8.0,0.939,0.939,3.4,1.5,-1,1,0.0,0,0,0.25,-0.188,-0.125,2,-2,-1
1140,0,ReidAn0,2007,PHI,49,0,0.5,0.0,9,9,32,8.0,0.939,0.939,5.3,-1.0,-1,1,0.0,0,0,-0.125,0.125,-0.313,-2,0,-4
1141,0,ReidAn0,2008,PHI,50,3,0.594,2.0,10,10,35,10.0,0.939,0.939,7.8,0.5,-1,1,0.0,0,0,0.094,-0.031,0.219,3,1,3
1142,0,ReidAn0,2009,PHI,51,1,0.688,0.0,11,11,41,10.0,0.959,0.959,6.0,1.5,-1,1,0.02,5,0,0.094,0.188,0.063,-2,1,-1
1143,0,ReidAn0,2010,PHI,52,1,0.625,0.0,12,12,45,10.0,0.979,0.979,4.2,1.5,-1,1,0.02,4,0,-0.063,0.031,0.125,0,-2,1
1144,0,ReidAn0,2011,PHI,53,0,0.5,0.0,13,13,45,10.0,0.979,0.979,4.7,-2.5,-1,1,0.0,0,0,-0.125,-0.188,-0.094,-1,-1,-3
1145,1,ReidAn0,2012,PHI,54,0,0.25,0.0,14,14,37,10.0,0.979,0.979,-8.9,-6.0,-1,1,0.0,0,0,-0.25,-0.375,-0.438,0,-1,-1
1146,0,ReidAn0,2013,KAN,55,1,0.688,0.0,15,1,6,0.0,0.27,1.249,6.1,3.5,1,1,0.27,2,0,0.563,0.25,0.063,1,1,0
1147,0,ReidAn0,2014,KAN,56,0,0.563,0.0,16,2,8,0.0,0.27,1.249,5.7,1.0,1,1,0.0,0,0,-0.125,0.438,0.125,-1,0,0
1148,0,ReidAn0,2015,KAN,57,2,0.688,1.0,17,3,14,1.0,0.39,1.369,9.0,2.5,1,1,0.12,2,0,0.125,0.0,0.563,2,1,2
1149,0,ReidAn0,2016,KAN,58,2,0.75,0.0,18,4,22,1.0,0.41,1.389,5.6,2.5,1,1,0.02,5,0,0.062,0.187,0.062,0,2,1
1150,0,ReidAn0,2017,KAN,59,1,0.625,0.0,19,5,26,1.0,0.41,1.389,3.4,1.0,-1,1,0.0,0,0,-0.125,-0.063,0.062,-1,-1,1
1151,0,ReidAn0,2018,KAN,60,3,0.75,1.0,20,6,34,2.0,0.51,1.489,8.9,3.5,-1,1,0.1,4,0,0.125,0.0,0.062,2,1,1
1152,0,ReidAn0,2019,KAN,61,5,0.75,3.0,21,7,42,5.0,0.51,1.489,9.1,1.5,-1,1,0.0,0,0,0.0,0.125,0.0,2,4,3
1153,0,ReidAn0,2020,KAN,62,4,0.875,2.0,22,8,54,7.0,0.551,1.53,6.8,2.5,-1,1,0.041,7,0,0.125,0.125,0.25,-1,1,3
1154,0,ReidAn0,2021,KAN,63,3,0.706,2.0,23,9,61,9.0,0.551,1.53,7.4,-0.5,-1,1,0.0,0,0,-0.169,-0.044,-0.044,-1,-2,0
1155,0,ReidAn0,2022,KAN,64,5,0.824,3.0,24,10,72,12.0,0.573,1.552,6.2,3.5,-1,1,0.022,8,0,0.118,-0.051,0.074,2,1,0
1156,0,ReidAn0,2023,KAN,65,5,0.647,4.0,25,11,77,16.0,0.573,1.552,3.7,-0.5,-1,1,0.0,0,0,-0.177,-0.059,-0.228,0,2,1
1157,0,ReidAn0,2024,KAN,66,4,0.882,0.0,26,12,90,16.0,0.573,1.552,4.2,3.5,-1,1,0.0,0,0,0.235,0.058,0.176,-1,-1,1
1158,0,RhodRa0,1995,PHI,45,2,0.625,1.0,1,1,4,1.0,0.273,0.273,-1.7,1.5,0,0,0.273,1,1,0.187,0.125,-0.063,2,2,0
1159,0,RhodRa0,1996,PHI,46,1,0.625,0.0,2,2,8,1.0,0.273,0.273,0.6,1.0,0,0,0.0,0,1,0.0,0.187,0.125,-1,1,1
1160,0,RhodRa0,1997,PHI,47,0,0.406,0.0,3,3,5,1.0,0.273,0.273,-3.0,-3.0,0,0,0.0,0,1,-0.219,-0.219,-0.032,-1,-2,0
1161,1,RhodRa0,1998,PHI,48,0,0.188,0.0,4,4,-5,1.0,0.273,0.273,-12.8,-3.5,0,0,0.0,0,1,-0.218,-0.437,-0.437,0,-1,-2
1162,1,RhodRa0,1999,GNB,49,0,0.5,0.0,5,1,0,0.0,0.0,0.273,1.6,-2.5,0,0,0.0,0,1,-0.188,-0.313,-0.313,-1,-4,-5
1163,0,RhulMa0,2020,CAR,45,0,0.313,0.0,1,1,-6,0.0,0.0,0.0,-1.1,-0.5,1,1,0.0,0,0,0.0,-0.125,-0.375,0,0,-1
1164,0,RhulMa0,2021,CAR,46,0,0.294,0.0,2,2,-13,0.0,0.0,0.0,-5.5,-2.5,-1,1,0.0,0,0,-0.019,-0.019,-0.144,0,0,0
1165,1,RhulMa0,2022,CAR,47,0,0.2,0.0,3,3,-16,0.0,0.0,0.0,-2.2,0.5,-1,1,0.0,0,0,-0.094,-0.113,-0.113,0,0,0
1166,1,RiceHo0,1979,CIN,52,0,0.25,0.0,2,2,-11,0.0,0.0,0.0,-1.3,0.0,0,0,0.0,0,0,0.0,-0.321,-0.464,0,0,0
1167,0,RileMi0,1999,SDG,46,0,0.5,0.0,1,1,0,0.0,0.0,0.0,-1.0,2.0,0,0,0.0,0,0,0.187,0.25,0.0,0,0,0
1168,0,RileMi0,2000,SDG,47,0,0.063,0.0,2,2,-14,0.0,0.0,0.0,-8.1,-5.5,0,0,0.0,0,0,-0.437,-0.25,-0.187,0,0,0
1169,1,RileMi0,2001,SDG,48,0,0.313,0.0,3,3,-20,0.0,0.0,0.0,-0.3,-2.0,-1,-1,0.0,0,0,0.25,-0.187,0.0,0,0,0
1170,1,RingJi0,1977,BUF,46,0,0.214,0.0,2,2,-17,0.0,0.0,0.0,-7.9,0.0,0,0,0.0,0,0,0.071,-0.357,-0.429,0,0,-2
1171,0,RiveRo0,2011,CAR,49,0,0.375,0.0,1,1,-4,0.0,0.0,0.0,-1.3,1.5,1,1,0.0,0,1,0.25,-0.125,-0.375,0,0,-2
1172,0,RiveRo0,2012,CAR,50,0,0.438,0.0,2,2,-6,0.0,0.0,0.0,0.8,-0.5,1,1,0.0,0,1,0.063,0.313,-0.062,0,0,0
1173,0,RiveRo0,2013,CAR,51,2,0.75,0.0,3,3,2,0.0,0.43,0.43,9.2,4.5,-1,1,0.43,1,1,0.312,0.375,0.625,2,2,2
1174,0,RiveRo0,2014,CAR,52,2,0.469,1.0,4,4,1,1.0,0.43,0.43,-3.1,-1.0,-1,1,0.0,0,1,-0.281,0.031,0.094,0,2,2
1175,0,RiveRo0,2015,CAR,53,4,0.938,2.0,5,5,15,3.0,1.16,1.16,8.1,6.5,-1,1,0.73,1,1,0.469,0.188,0.5,2,2,4
1176,0,RiveRo0,2016,CAR,54,0,0.375,0.0,6,6,11,3.0,1.16,1.16,-1.0,-4.5,-1,1,0.0,0,1,-0.563,-0.094,-0.375,-4,-2,-2
1177,0,RiveRo0,2017,CAR,55,1,0.688,0.0,7,7,17,3.0,1.16,1.16,4.3,2.0,-1,1,0.0,0,1,0.313,-0.25,0.219,1,-3,-1
1178,0,RiveRo0,2018,CAR,56,0,0.438,0.0,8,8,15,3.0,1.16,1.16,0.9,-1.5,1,-1,0.0,0,1,-0.25,0.063,-0.5,-1,0,-4
1179,1,RiveRo0,2019,CAR,57,0,0.417,0.0,9,9,13,3.0,1.16,1.16,-7.0,-3.0,1,-1,0.0,0,1,-0.021,-0.271,0.042,0,-1,0
1180,0,RiveRo0,2020,WAS,58,1,0.438,0.0,10,1,-2,0.0,0.082,1.242,-0.8,2.0,1,1,0.082,4,1,0.25,0.0,0.0,1,1,1
1181,0,RiveRo0,2021,WAS,59,0,0.412,0.0,11,2,-5,0.0,0.082,1.242,-4.2,-1.5,-1,1,0.0,0,1,0.412,0.224,-0.026,-1,0,0
1182,0,RiveRo0,2022,WAS,60,0,0.5,0.0,12,3,-5,0.0,0.082,1.242,-0.9,0.5,-1,1,0.0,0,1,0.5,0.5,0.312,0,-1,0
1183,1,RiveRo0,2023,WAS,61,0,0.235,0.0,13,4,-14,0.0,0.082,1.242,-11.1,-2.5,-1,-1,0.0,0,1,-0.265,0.235,0.235,0,0,-1
1184,0,RobeJ,1971,NOR,39,0,0.333,0.0,2,2,-9,0.0,0.013,0.013,-2.7,0.0,0,0,0.013,9,0,0.179,0.333,0.333,0,0,0
1185,1,RobeJ,1972,NOR,40,0,0.179,0.0,3,3,-18,0.0,0.013,0.013,-10.2,0.0,0,0,0.0,0,0,-0.154,0.025,0.179,0,0,0
1186,0,RobiJo0,1983,RAM,48,2,0.563,1.0,1,1,2,1.0,0.119,0.119,2.9,0.0,1,1,0.119,3,0,0.341,0.188,-0.125,2,2,1
1187,0,RobiJo0,1984,RAM,49,1,0.625,0.0,2,2,6,1.0,0.119,0.119,2.3,0.0,1,1,0.0,0,0,0.062,0.403,0.25,-1,1,1
1188,0,RobiJo0,1985,RAM,50,3,0.688,1.0,3,3,12,2.0,0.134,0.134,2.6,0.0,-1,1,0.015,6,0,0.063,0.125,0.466,2,1,3
1189,0,RobiJo0,1986,RAM,51,1,0.625,0.0,4,4,16,2.0,0.134,0.134,1.9,0.0,-1,1,0.0,0,0,-0.063,0.0,0.062,-2,0,-1
1190,0,RobiJo0,1987,RAM,52,0,0.4,0.0,5,5,13,2.0,0.134,0.134,-1.8,0.0,-1,1,0.0,0,0,-0.225,-0.288,-0.225,-1,-3,-1
1191,0,RobiJo0,1988,RAM,53,1,0.625,0.0,6,6,17,2.0,0.134,0.134,6.5,0.0,-1,1,0.0,0,0,0.225,0.0,-0.063,1,0,-2
1192,0,RobiJo0,1989,RAM,54,3,0.688,2.0,7,7,23,4.0,0.134,0.134,4.6,0.0,-1,1,0.0,0,0,0.063,0.288,0.063,2,3,2
1193,0,RobiJo0,1990,RAM,55,0,0.313,0.0,8,8,17,4.0,0.134,0.134,-4.2,-5.5,-1,1,0.0,0,0,-0.375,-0.312,-0.087,-3,-1,0
1194,1,RobiJo0,1991,RAM,56,0,0.188,0.0,9,9,7,4.0,0.134,0.134,-6.0,-5.0,-1,1,0.0,0,0,-0.125,-0.5,-0.437,0,-3,-1
1195,0,RogeDa0,1985,DET,51,0,0.438,0.0,1,1,-2,0.0,0.0,0.0,-1.7,0.0,0,0,0.0,0,0,0.157,-0.125,-0.006,0,-2,-1
1196,0,RogeDa0,1986,DET,52,0,0.313,0.0,2,2,-8,0.0,0.0,0.0,-4.3,0.0,0,0,0.0,0,0,-0.125,0.032,-0.25,0,0,-2
1197,0,RogeDa0,1987,DET,53,0,0.267,0.0,3,3,-15,0.0,0.0,0.0,-9.9,0.0,0,0,0.0,0,0,-0.046,-0.171,-0.014,0,0,0
1198,0,RossBo0,1992,SDG,57,2,0.688,1.0,1,1,6,1.0,0.253,0.253,3.1,4.0,1,1,0.253,2,0,0.438,0.313,0.313,2,2,2
1199,0,RossBo0,1993,SDG,58,0,0.5,0.0,2,2,6,1.0,0.253,0.253,2.3,-1.5,1,1,0.0,0,0,-0.188,0.25,0.125,-2,0,0
1200,0,RossBo0,1994,SDG,59,4,0.688,2.0,3,3,12,3.0,0.253,0.253,3.6,3.5,1,1,0.0,0,0,0.188,0.0,0.438,4,2,4
1201,0,RossBo0,1995,SDG,60,1,0.563,0.0,4,4,14,3.0,0.253,0.253,1.5,0.0,1,1,0.0,0,0,-0.125,0.063,-0.125,-3,1,-1
1202,1,RossBo0,1996,SDG,61,0,0.5,0.0,5,5,14,3.0,0.253,0.253,-1.8,0.0,1,1,0.0,0,0,-0.063,-0.188,0.0,-1,-4,0
1203,0,RossBo0,1997,DET,62,1,0.563,0.0,6,1,2,0.0,0.0,0.253,4.0,1.0,1,1,0.0,0,0,0.25,-0.062,0.0,1,0,0
1204,0,RossBo0,1998,DET,63,0,0.313,0.0,7,2,-4,0.0,0.0,0.253,-3.4,-3.5,1,1,0.0,0,0,-0.25,0.0,-0.312,-1,0,-1
1205,0,RossBo0,1999,DET,64,1,0.5,0.0,8,3,-4,0.0,0.0,0.253,1.9,2.5,1,1,0.0,0,0,0.187,-0.063,0.187,1,0,1
1206,1,RustRo0,1990,NWE,62,0,0.063,0.0,1,1,-14,0.0,0.0,0.0,-14.6,-6.0,0,0,0.0,0,0,-0.25,-0.5,-0.47,0,0,0
1207,0,RutiSa0,1978,CLE,46,0,0.5,0.0,1,1,0,0.0,0.0,0.0,-2.0,0.0,0,0,0.0,0,0,0.071,-0.143,0.286,0,0,0
1208,0,RutiSa0,1979,CLE,47,0,0.563,0.0,2,2,2,0.0,0.071,0.071,3.0,0.0,0,0,0.071,5,0,0.063,0.134,-0.08,0,0,0
1209,0,RutiSa0,1980,CLE,48,2,0.688,0.0,3,3,8,0.0,0.285,0.285,1.8,0.0,0,0,0.214,3,0,0.125,0.188,0.259,2,2,2
1210,0,RutiSa0,1981,CLE,49,0,0.313,0.0,4,4,2,0.0,0.285,0.285,-6.5,0.0,0,0,0.0,0,0,-0.375,-0.25,-0.187,-2,0,0
1211,0,RutiSa0,1982,CLE,50,1,0.444,0.0,5,5,1,0.0,0.285,0.285,-3.5,0.0,0,0,0.0,0,0,0.131,-0.244,-0.119,1,-1,1
1212,0,RutiSa0,1983,CLE,51,0,0.563,0.0,6,6,3,0.0,0.285,0.285,-2.2,0.0,0,0,0.0,0,0,0.119,0.25,-0.125,-1,0,-2
1213,0,RyanBu0,1986,PHI,55,0,0.344,0.0,1,1,-5,0.0,0.0,0.0,-1.5,0.0,0,0,0.0,0,0,-0.094,-0.062,0.031,0,0,0
1214,0,RyanBu0,1987,PHI,56,0,0.467,0.0,2,2,-6,0.0,0.0,0.0,-2.0,0.0,0,0,0.0,0,0,0.123,0.029,0.061,0,0,0
1215,0,RyanBu0,1988,PHI,57,2,0.625,0.0,3,3,-2,0.0,0.0,0.0,3.4,0.0,0,0,0.0,0,0,0.158,0.281,0.187,2,2,2
1216,0,RyanBu0,1989,PHI,58,1,0.688,0.0,4,4,4,0.0,0.0,0.0,5.1,0.5,0,0,0.0,0,0,0.063,0.221,0.344,-1,1,1
1217,1,RyanBu0,1990,PHI,59,1,0.625,0.0,5,5,8,0.0,0.0,0.0,5.6,0.5,0,0,0.0,0,0,-0.063,0.0,0.158,0,-1,1
1218,0,RyanBu0,1994,ARI,63,0,0.5,0.0,6,1,0,0.0,0.0,0.0,-2.3,-1.0,0,0,0.0,0,0,0.062,0.25,0.25,0,0,0
1219,1,RyanBu0,1995,ARI,64,0,0.25,0.0,7,2,-8,0.0,0.0,0.0,-7.5,-4.0,0,0,0.0,0,0,-0.25,-0.188,0.0,0,0,0
1220,0,RyanDe0,2023,HOU,39,0,0.588,1.0,1,1,3,1.0,0.367,0.367,0.4,3.5,1,1,0.367,2,1,0.382,0.353,0.338,0,0,0
1221,0,RyanDe0,2024,HOU,40,0,0.588,1.0,2,2,6,2.0,0.367,0.367,-0.7,0.5,1,-1,0.0,0,1,0.0,0.382,0.353,-2,0,0
1222,0,RyanRe0,2009,NYJ,47,3,0.563,2.0,1,1,2,2.0,0.0,0.0,8.6,2.0,1,1,0.0,0,0,0.0,0.313,-0.062,3,3,2
1223,0,RyanRe0,2010,NYJ,48,3,0.688,2.0,2,2,8,4.0,0.0,0.0,6.5,1.5,1,1,0.0,0,0,0.125,0.125,0.438,0,3,3
1224,0,RyanRe0,2011,NYJ,49,0,0.5,0.0,3,3,8,4.0,0.0,0.0,0.9,-2.0,1,1,0.0,0,0,-0.188,-0.063,-0.063,-3,-3,0
1225,0,RyanRe0,2012,NYJ,50,0,0.375,0.0,4,4,4,4.0,0.0,0.0,-5.9,-2.5,1,1,0.0,0,0,-0.125,-0.313,-0.188,0,-3,-3
1226,0,RyanRe0,2013,NYJ,51,0,0.5,0.0,5,5,4,4.0,0.0,0.0,-6.1,1.5,-1,1,0.0,0,0,0.125,0.0,-0.188,0,0,-3
1227,1,RyanRe0,2014,NYJ,52,0,0.25,0.0,6,6,-4,4.0,0.0,0.0,-5.0,-3.0,-1,1,0.0,0,0,-0.25,-0.125,-0.25,0,0,0
1228,0,RyanRe0,2015,BUF,53,0,0.5,0.0,7,1,0,0.0,0.0,0.0,0.0,-0.5,1,1,0.0,0,0,-0.063,0.125,0.125,0,0,0
1229,1,RyanRe0,2016,BUF,54,0,0.467,0.0,8,2,-1,0.0,0.0,0.0,-0.3,-1.0,1,1,0.0,0,0,-0.033,-0.096,0.092,0,0,0
1230,0,SabaLo0,1970,DEN,49,0,0.385,0.0,1,1,-3,0.0,0.0,0.0,-2.6,0.0,1,1,0.0,0,0,0.385,0.385,0.385,0,0,0
1231,0,SabaLo0,1972,BUF,51,0,0.321,0.0,3,1,-5,0.0,0.0,0.0,-7.2,0.0,1,1,0.0,0,0,0.25,0.09,0.321,0,0,0
1232,0,SabaLo0,1973,BUF,52,0,0.643,0.0,4,2,-1,0.0,0.02,0.02,0.4,0.0,1,1,0.02,6,0,0.322,0.572,0.412,0,0,0
1233,0,SabaLo0,1974,BUF,53,2,0.643,0.0,5,3,3,0.0,0.046,0.046,1.0,0.0,1,1,0.026,5,0,0.0,0.322,0.572,2,2,2
1234,0,SabaLo0,1975,BUF,54,0,0.571,0.0,6,4,5,0.0,0.046,0.046,7.1,0.0,1,1,0.0,0,0,-0.072,-0.072,0.25,-2,0,0
1235,0,SabaNi0,2005,MIA,54,0,0.563,0.0,1,1,2,0.0,0.0,0.0,-0.8,3.5,1,1,0.0,0,0,0.313,-0.062,0.0,0,0,0
1236,1,SabaNi0,2006,MIA,55,0,0.375,0.0,2,2,-2,0.0,0.0,0.0,0.7,-3.0,1,1,0.0,0,0,-0.188,0.125,-0.25,0,0,0
1237,0,SaleRo0,2021,NYJ,42,0,0.235,0.0,1,1,-9,0.0,0.0,0.0,-10.4,-2.0,1,1,0.0,0,1,0.11,-0.203,-0.015,0,0,0
1238,0,SaleRo0,2022,NYJ,43,0,0.412,0.0,2,2,-12,0.0,0.0,0.0,0.8,1.5,1,1,0.0,0,1,0.177,0.287,-0.026,0,0,0
1239,0,SaleRo0,2023,NYJ,44,0,0.412,0.0,3,3,-15,0.0,0.0,0.0,-5.8,-2.5,1,1,0.0,0,1,0.0,0.177,0.287,0,0,0
1240,1,SaleRo0,2024,NYJ,45,0,0.4,0.0,4,4,-16,0.0,0.0,0.0,-4.3,-4.5,1,1,0.0,0,1,-0.012,-0.012,0.165,0,0,0
1241,0,SaunAl0,1987,SDG,40,0,0.533,0.0,2,2,-1,0.0,0.0,0.0,-3.7,0.0,0,0,0.0,0,0,0.283,0.033,0.095,0,0,0
1242,1,SaunAl0,1988,SDG,41,0,0.375,0.0,3,3,-5,0.0,0.0,0.0,-7.4,0.0,0,0,0.0,0,0,-0.158,0.125,-0.125,0,0,0
1243,0,SchiGr0,2012,TAM,46,0,0.438,0.0,1,1,-2,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0,0,0.188,-0.187,0.25,0,0,0
