,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Won,Num,Notes,id
1231,1985,52,STL,NFL,16,5,11,0,0.313,-10.1,-4.5,-5.6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,HaniJi0
1232,1989,56,ATL,NFL,4,0,4,0,0.0,-9.1,-3.2,-5.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,HaniJi0
1233,1977,48,NYJ,NFL,14,3,11,0,0.214,-5.9,-3.8,-2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,MichWa0
1234,1978,49,NYJ,NFL,16,8,8,0,0.5,1.1,4.4,-3.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,MichWa0
1235,1979,50,NYJ,NFL,16,8,8,0,0.5,-2.9,1.1,-4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,MichWa0
1236,1980,51,NYJ,NFL,16,4,12,0,0.25,-5.1,-1.5,-3.6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,MichWa0
1237,1981,52,NYJ,NFL,16,10,5,1,0.656,1.8,0.2,1.7,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,MichWa0
1238,1982,53,NYJ,NFL,9,6,3,0,0.667,10.5,8.8,1.7,3.0,2.0,1.0,0.667,2.0,0.0,0.0,0.0,MichWa0
1239,1983,41,ATL,NFL,16,7,9,0,0.438,0.9,2.9,-2.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,HennDa0
1240,1984,42,ATL,NFL,16,4,12,0,0.25,-6.6,-3.7,-2.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,HennDa0
1241,1985,43,ATL,NFL,16,4,12,0,0.25,-8.9,-2.1,-6.8,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,HennDa0
1242,1986,44,ATL,NFL,16,7,8,1,0.469,-0.5,-2.8,2.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,HennDa0
1243,1989,47,SDG,NFL,16,6,10,0,0.375,-0.7,-2.9,2.1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,HennDa0
1244,1990,48,SDG,NFL,16,6,10,0,0.375,2.3,-0.1,2.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,HennDa0
1245,1991,49,SDG,NFL,16,4,12,0,0.25,-2.2,-0.6,-1.7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,HennDa0
1246,2013,49,BUF,NFL,16,6,10,0,0.375,-3.2,-1.3,-1.9,0.0,0.0,0.0,0.0,4.0,3.0,7.0,0,MarrDo0
1247,2014,50,BUF,NFL,16,9,7,0,0.563,4.9,-0.4,5.3,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0,MarrDo0
1248,2016,52,JAX,NFL,2,1,1,0,0.5,-5.0,-2.7,-2.3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Hired after week 14,MarrDo0
1249,2017,53,JAX,NFL,16,10,6,0,0.625,6.5,3.0,3.6,3.0,2.0,1.0,0.667,1.0,6.0,9.0,0,MarrDo0
1250,2018,54,JAX,NFL,16,5,11,0,0.313,-4.0,-8.1,4.0,0.0,0.0,0.0,0.0,4.0,7.0,8.0,0,MarrDo0
1251,2019,55,JAX,NFL,16,6,10,0,0.375,-6.7,-4.6,-2.1,0.0,0.0,0.0,0.0,4.0,3.0,8.0,0,MarrDo0
1252,2020,56,JAX,NFL,16,1,15,0,0.063,-11.7,-6.5,-5.3,0.0,0.0,0.0,0.0,4.0,4.0,5.0,0,MarrDo0
1253,1995,45,PHI,NFL,16,10,6,0,0.625,-1.7,-1.9,0.2,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0.0,RhodRa0
1254,1996,46,PHI,NFL,16,10,6,0,0.625,0.6,2.1,-1.6,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,RhodRa0
1255,1997,47,PHI,NFL,16,6,9,1,0.406,-3.0,-0.7,-2.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,RhodRa0
1256,1998,48,PHI,NFL,16,3,13,0,0.188,-12.8,-12.3,-0.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,RhodRa0
1257,1999,49,GNB,NFL,16,8,8,0,0.5,1.6,2.5,-0.9,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,RhodRa0
1258,1988,48,GNB,NFL,16,4,12,0,0.25,-3.3,-3.9,0.6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,InfaLi0
1259,1989,49,GNB,NFL,16,10,6,0,0.625,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,InfaLi0
1260,1990,50,GNB,NFL,16,6,10,0,0.375,-4.1,-3.7,-0.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,InfaLi0
1261,1991,51,GNB,NFL,16,4,12,0,0.25,-4.8,-3.3,-1.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,InfaLi0
1262,1996,56,IND,NFL,16,9,7,0,0.563,-1.6,-1.8,0.2,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,InfaLi0
1263,1997,57,IND,NFL,16,3,13,0,0.188,-4.3,-0.6,-3.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,InfaLi0
1264,2004,43,BUF,NFL,16,9,7,0,0.563,8.1,4.6,3.5,0.0,0.0,0.0,0.0,3.0,4.0,8.0,0,MulaMi0
1265,2005,44,BUF,NFL,16,5,11,0,0.313,-5.8,-4.0,-1.8,0.0,0.0,0.0,0.0,3.0,3.0,10.0,0,MulaMi0
1266,2012,51,JAX,NFL,16,2,14,0,0.125,-13.0,-8.1,-4.9,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0,MulaMi0
1267,2015,54,TEN,NFL,9,2,7,0,0.222,-10.5,-5.9,-4.6,0.0,0.0,0.0,0.0,4.0,1.0,2.0,Replaced Ken Whisenhunt after Week 8,MulaMi0
1268,2016,55,TEN,NFL,16,9,7,0,0.563,-1.0,0.7,-1.7,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0,MulaMi0
1269,2017,56,TEN,NFL,16,9,7,0,0.563,-3.5,-2.0,-1.5,2.0,1.0,1.0,0.5,2.0,4.0,7.0,0,MulaMi0
1270,2014,47,WAS,NFL,16,4,12,0,0.25,-8.7,-4.0,-4.7,0.0,0.0,0.0,0.0,4.0,1.0,8.0,0,GrudJa0
1271,2015,48,WAS,NFL,16,9,7,0,0.563,-1.9,-0.2,-1.8,1.0,0.0,1.0,0.0,1.0,2.0,4.0,0,GrudJa0
1272,2016,49,WAS,NFL,16,8,7,1,0.531,2.0,3.3,-1.3,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0,GrudJa0
1273,2017,50,WAS,NFL,16,7,9,0,0.438,-1.3,0.5,-1.8,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0,GrudJa0
1274,2018,51,WAS,NFL,16,7,9,0,0.438,-4.9,-5.6,0.6,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0,GrudJa0
1275,2019,52,WAS,NFL,5,0,5,0,0.0,-10.8,-6.3,-4.5,0.0,0.0,0.0,0.0,4.0,1.0,2.0,Fired after Week 5,GrudJa0
1276,1976,43,SEA,NFL,14,2,12,0,0.143,-15.1,-2.2,-12.9,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,PateJa0
1277,1977,44,SEA,NFL,14,5,9,0,0.357,-4.3,4.2,-8.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,PateJa0
1278,1978,45,SEA,NFL,16,9,7,0,0.563,-0.4,3.4,-3.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,PateJa0
1279,1979,46,SEA,NFL,16,9,7,0,0.563,2.6,4.9,-2.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,PateJa0
1280,1980,47,SEA,NFL,16,4,12,0,0.25,-5.3,-1.6,-3.7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,PateJa0
1281,1981,48,SEA,NFL,16,6,10,0,0.375,-3.3,-0.1,-3.2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,PateJa0
1282,1982,49,SEA,NFL,2,0,2,0,0.0,-5.4,-7.5,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,PateJa0
1283,1971,51,RAM,NFL,14,8,5,1,0.615,6.6,4.2,2.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,ProtTo0
1284,1972,52,RAM,NFL,14,6,7,1,0.464,-0.5,0.1,-0.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,ProtTo0
1285,1974,54,SDG,NFL,14,5,9,0,0.357,-4.8,-3.5,-1.3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,ProtTo0
1286,1975,55,SDG,NFL,14,2,12,0,0.143,-9.4,-6.0,-3.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,ProtTo0
1287,1976,56,SDG,NFL,14,6,8,0,0.429,-1.2,-1.7,0.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,ProtTo0
1288,1977,57,SDG,NFL,14,7,7,0,0.5,3.7,-1.4,5.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,ProtTo0
1289,1978,58,SDG,NFL,4,1,3,0,0.25,3.6,4.6,-0.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,ProtTo0
1290,1974,45,ATL,NFL,6,1,5,0,0.167,-12.3,-9.7,-2.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,CampMa0
1291,1975,46,ATL,NFL,14,4,10,0,0.286,-3.5,-2.7,-0.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,CampMa0
1292,1976,47,ATL,NFL,5,1,4,0,0.2,-10.3,-6.7,-3.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,CampMa0
1293,1983,54,PHI,NFL,16,5,11,0,0.313,-3.1,-6.7,3.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,CampMa0
1294,1984,55,PHI,NFL,16,6,9,1,0.406,-2.4,-4.3,1.9,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,CampMa0
1295,1985,56,PHI,NFL,15,6,9,0,0.4,-3.4,-4.8,1.3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,CampMa0
1296,1987,58,ATL,NFL,15,3,12,0,0.2,-13.8,-7.9,-5.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,CampMa0
1297,1988,59,ATL,NFL,16,5,11,0,0.313,-4.5,-5.0,0.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,CampMa0
1298,1989,60,ATL,NFL,12,3,9,0,0.25,-9.1,-3.2,-5.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,CampMa0
1299,1998,46,DAL,NFL,16,10,6,0,0.625,3.5,0.9,2.6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,GailCh0
1300,1999,47,DAL,NFL,16,8,8,0,0.5,3.1,-0.3,3.4,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,GailCh0
1301,2010,58,BUF,NFL,16,4,12,0,0.25,-4.6,-1.5,-3.1,0.0,0.0,0.0,0.0,4.0,4.0,7.0,0.0,GailCh0
1302,2011,59,BUF,NFL,16,6,10,0,0.375,-3.4,1.2,-4.5,0.0,0.0,0.0,0.0,4.0,2.0,5.0,0.0,GailCh0
1303,2012,60,BUF,NFL,16,6,10,0,0.375,-6.7,-0.9,-5.8,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,GailCh0
1304,2018,40,CHI,NFL,16,12,4,0,0.75,6.3,1.5,4.8,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,NagyMa0
1305,2019,41,CHI,NFL,16,8,8,0,0.5,-0.9,-5.4,4.5,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,NagyMa0
1306,2020,42,CHI,NFL,16,8,8,0,0.5,0.2,-2.2,2.4,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,NagyMa0
1307,2021,43,CHI,NFL,17,6,11,0,0.353,-5.2,-4.9,-0.3,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,NagyMa0
1308,2022,37,MIN,NFL,17,13,4,0,0.765,-0.1,2.8,-2.9,1.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,OConKe0
1309,2023,38,MIN,NFL,17,7,10,0,0.412,-0.6,-1.6,1.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,OConKe0
1310,2024,39,MIN,NFL,17,14,3,0,0.824,6.2,2.8,3.4,1.0,0.0,1.0,0.0,2.0,6.0,10.0,0.0,OConKe0
1311,1972,45,DEN,NFL,14,5,9,0,0.357,-1.9,2.9,-4.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,RalsJo0
1312,1973,46,DEN,NFL,14,7,5,2,0.571,2.9,5.4,-2.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,RalsJo0
1313,1974,47,DEN,NFL,14,7,6,1,0.536,0.6,3.4,-2.8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,RalsJo0
1314,1975,48,DEN,NFL,14,6,8,0,0.429,-3.4,-2.7,-0.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,RalsJo0
1315,1976,49,DEN,NFL,14,9,5,0,0.643,6.9,2.5,4.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,RalsJo0
1316,2016,48,BUF,NFL,1,0,1,0,0.0,-0.3,1.8,-2.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Promoted to Head Coach after Week 16,LynnAn0
1317,2017,49,LAC,NFL,16,9,7,0,0.563,3.6,-0.3,4.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0,LynnAn0
1318,2018,50,LAC,NFL,16,12,4,0,0.75,6.0,3.0,2.9,2.0,1.0,1.0,0.5,2.0,1.0,3.0,0,LynnAn0
1319,2019,51,LAC,NFL,16,5,11,0,0.313,-1.3,-1.6,0.3,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0,LynnAn0
1320,2020,52,LAC,NFL,16,7,9,0,0.438,-2.9,-1.0,-2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0,LynnAn0
1321,2006,35,NYJ,NFL,16,10,6,0,0.625,2.0,0.4,1.7,1.0,0.0,1.0,0.0,2.0,2.0,7.0,0.0,MangEr0
1322,2007,36,NYJ,NFL,16,4,12,0,0.25,-3.7,-4.0,0.3,0.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,MangEr0
1323,2008,37,NYJ,NFL,16,9,7,0,0.563,0.2,2.2,-1.9,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,MangEr0
1324,2009,38,CLE,NFL,16,5,11,0,0.313,-8.4,-6.0,-2.4,0.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0,MangEr0
1325,2010,39,CLE,NFL,16,5,11,0,0.313,-1.5,-3.4,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,MangEr0
1326,2005,58,CLE,NFL,16,6,10,0,0.375,-4.2,-6.0,1.7,0.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0,CrenRo0
1327,2006,59,CLE,NFL,16,4,12,0,0.25,-5.8,-4.5,-1.3,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,CrenRo0
1328,2007,60,CLE,NFL,16,10,6,0,0.625,-1.1,2.2,-3.3,0.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0,CrenRo0
1329,2008,61,CLE,NFL,16,4,12,0,0.25,-4.6,-5.2,0.6,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,CrenRo0
1330,2011,64,KAN,NFL,3,2,1,0,0.667,-8.1,-10.2,2.1,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,CrenRo0
1331,2012,65,KAN,NFL,16,2,14,0,0.125,-14.0,-10.3,-3.7,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,CrenRo0
1332,2020,73,HOU,NFL,12,4,8,0,0.333,-5.5,-1.4,-4.1,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,CrenRo0
1333,2016,38,MIA,NFL,16,10,6,0,0.625,-2.4,-0.6,-1.8,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,GaseAd0
1334,2017,39,MIA,NFL,16,6,10,0,0.375,-6.3,-3.9,-2.4,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,GaseAd0
1335,2018,40,MIA,NFL,16,7,9,0,0.438,-8.8,-3.6,-5.2,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,GaseAd0
1336,2019,41,NYJ,NFL,16,7,9,0,0.438,-6.3,-5.7,-0.6,0.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,GaseAd0
1337,2020,42,NYJ,NFL,16,2,14,0,0.125,-11.5,-8.7,-2.8,0.0,0.0,0.0,0.0,4.0,3.0,5.0,0.0,GaseAd0
1338,2008,47,MIA,NFL,16,11,5,0,0.688,-0.5,-2.4,1.8,1.0,0.0,1.0,0.0,1.0,2.0,4.0,0,SparTo0
1339,2009,48,MIA,NFL,16,7,9,0,0.438,1.7,2.9,-1.2,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0,SparTo0
1340,2010,49,MIA,NFL,16,7,9,0,0.438,0.3,-2.8,3.1,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0,SparTo0
1341,2011,50,MIA,NFL,13,4,9,0,0.308,0.9,-2.2,3.2,0.0,0.0,0.0,0.0,3.0,1.0,1.0,Fired after week 14,SparTo0
1342,2014,53,OAK,NFL,12,3,9,0,0.25,-9.0,-4.3,-4.7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,SparTo0
1343,2001,42,MIN,NFL,1,0,1,0,0.0,-4.7,-0.8,-3.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,TiceMi0
1344,2002,43,MIN,NFL,16,6,10,0,0.375,-3.0,3.1,-6.1,0.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,TiceMi0
1345,2003,44,MIN,NFL,16,9,7,0,0.563,2.9,4.0,-1.1,0.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,TiceMi0
1346,2004,45,MIN,NFL,16,8,8,0,0.5,-1.7,3.0,-4.7,2.0,1.0,1.0,0.5,2.0,4.0,11.0,0.0,TiceMi0
1347,2005,46,MIN,NFL,16,9,7,0,0.563,-3.5,-1.4,-2.1,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,TiceMi0
1348,2004,43,ATL,NFL,16,11,5,0,0.688,-2.2,-1.8,-0.4,2.0,1.0,1.0,0.5,1.0,1.0,8.0,0.0,MoraJi1
1349,2005,44,ATL,NFL,16,8,8,0,0.5,-1.2,1.1,-2.3,0.0,0.0,0.0,0.0,3.0,3.0,10.0,0.0,MoraJi1
1350,2006,45,ATL,NFL,16,7,9,0,0.438,-3.0,-2.8,-0.2,0.0,0.0,0.0,0.0,3.0,2.0,7.0,0.0,MoraJi1
1351,2009,48,SEA,NFL,16,5,11,0,0.313,-9.3,-5.0,-4.4,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,MoraJi1
1352,1978,52,CHI,NFL,16,7,9,0,0.438,-2.4,-2.7,0.3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,ArmsNe0
1353,1979,53,CHI,NFL,16,10,6,0,0.625,0.0,-2.2,2.1,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,ArmsNe0
1354,1980,54,CHI,NFL,16,7,9,0,0.438,1.4,-1.2,2.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,ArmsNe0
1355,1981,55,CHI,NFL,16,6,10,0,0.375,-2.9,-4.4,1.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,ArmsNe0
1356,1983,40,KAN,NFL,16,6,10,0,0.375,2.0,1.7,0.3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,MackJo0
1357,1984,41,KAN,NFL,16,8,8,0,0.5,0.8,-0.8,1.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,MackJo0
1358,1985,42,KAN,NFL,16,6,10,0,0.375,-1.6,-2.0,0.4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,MackJo0
1359,1986,43,KAN,NFL,16,10,6,0,0.625,1.0,1.2,-0.1,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,MackJo0
1360,1973,43,PHI,NFL,14,5,8,1,0.393,-4.2,3.5,-7.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,McCoMi0
1361,1974,44,PHI,NFL,14,7,7,0,0.5,2.9,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,McCoMi0
1362,1975,45,PHI,NFL,14,4,10,0,0.286,-4.6,-4.0,-0.6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,McCoMi0
1363,1980,50,BAL,NFL,16,7,9,0,0.438,-1.5,2.8,-4.3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,McCoMi0
1364,1981,51,BAL,NFL,16,2,14,0,0.125,-15.8,-3.8,-12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,McCoMi0
1365,1982,52,SEA,NFL,7,4,3,0,0.571,-5.4,-7.5,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,McCoMi0
1366,2009,33,TAM,NFL,16,3,13,0,0.188,-5.6,-4.6,-1.1,0.0,0.0,0.0,0.0,4.0,3.0,9.0,0.0,MorrRa0
1367,2010,34,TAM,NFL,16,10,6,0,0.625,-0.6,-1.0,0.4,0.0,0.0,0.0,0.0,3.0,3.0,7.0,0.0,MorrRa0
1368,2011,35,TAM,NFL,16,4,12,0,0.25,-10.6,-4.0,-6.6,0.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,MorrRa0
1369,2020,44,ATL,NFL,11,4,7,0,0.364,0.7,-0.1,0.8,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,MorrRa0
1370,2024,48,ATL,NFL,17,8,9,0,0.471,-2.2,0.0,-2.2,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,MorrRa0
1371,2009,43,DET,NFL,16,2,14,0,0.125,-14.4,-5.2,-9.2,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,SchwJi0
1372,2010,44,DET,NFL,16,6,10,0,0.375,1.9,2.4,-0.5,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,SchwJi0
1373,2011,45,DET,NFL,16,10,6,0,0.625,6.1,6.9,-0.8,1.0,0.0,1.0,0.0,2.0,6.0,8.0,0.0,SchwJi0
1374,2012,46,DET,NFL,16,4,12,0,0.25,-2.3,2.1,-4.4,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,SchwJi0
1375,2013,47,DET,NFL,16,7,9,0,0.438,-1.6,-1.2,-0.5,0.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,SchwJi0
1376,1970,39,NYG,NFL,14,9,5,0,0.643,2.0,1.9,0.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,WebsAl0
1377,1971,40,NYG,NFL,14,4,10,0,0.286,-8.0,-1.7,-6.3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,WebsAl0
1378,1972,41,NYG,NFL,14,8,6,0,0.571,5.9,3.5,2.4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,WebsAl0
1379,1973,42,NYG,NFL,14,2,11,1,0.179,-7.5,-2.8,-4.7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,WebsAl0
1380,2013,50,PHI,NFL,16,10,6,0,0.625,1.9,2.3,-0.5,1.0,0.0,1.0,0.0,1.0,3.0,6.0,0,KellCh0
1381,2014,51,PHI,NFL,16,10,6,0,0.625,3.9,6.6,-2.7,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0,KellCh0
1382,2015,52,PHI,NFL,15,6,9,0,0.4,-4.6,-0.6,-4.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,Fired after Week 16,KellCh0
1383,2016,53,SFO,NFL,16,2,14,0,0.125,-11.2,-3.7,-7.5,0.0,0.0,0.0,0.0,4.0,3.0,5.0,0,KellCh0
1384,2019,40,ARI,NFL,16,5,10,1,0.344,-3.2,-0.3,-2.9,0.0,0.0,0.0,0.0,4.0,3.0,6.0,0.0,KingKl0
1385,2020,41,ARI,NFL,16,8,8,0,0.5,2.6,1.5,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,KingKl0
1386,2021,42,ARI,NFL,17,11,6,0,0.647,5.2,3.6,1.6,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,KingKl0
1387,2022,43,ARI,NFL,17,4,13,0,0.235,-6.2,-1.9,-4.3,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,KingKl0
1388,1970,49,BAL,NFL,14,11,2,1,0.846,0.4,0.9,-0.5,3.0,3.0,0.0,1.0,1.0,0.0,0.0,Super Bowl Champions,McCaDo0
1389,1971,50,BAL,NFL,14,10,4,0,0.714,10.4,2.0,8.5,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0,McCaDo0
1390,1972,51,BAL,NFL,5,1,4,0,0.2,-2.3,-5.1,2.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,McCaDo0
1391,1973,52,DET,NFL,14,6,7,1,0.464,2.0,0.8,1.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,McCaDo0
1392,2022,39,MIA,NFL,17,9,8,0,0.529,1.8,2.7,-0.9,1.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,McDaMi0
1393,2023,40,MIA,NFL,17,11,6,0,0.647,4.4,7.6,-3.1,1.0,0.0,1.0,0.0,2.0,2.0,7.0,0.0,McDaMi0
1394,2024,41,MIA,NFL,17,8,9,0,0.471,-3.0,-3.5,0.4,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,McDaMi0
1395,1996,53,ARI,NFL,16,7,9,0,0.438,-7.5,-1.7,-5.8,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,TobiVi0
1396,1997,54,ARI,NFL,16,4,12,0,0.25,-6.4,-2.6,-3.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,TobiVi0
1397,1998,55,ARI,NFL,16,9,7,0,0.563,-7.4,-1.6,-5.8,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0,TobiVi0
1398,1999,56,ARI,NFL,16,6,10,0,0.375,-8.8,-5.5,-3.2,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0,TobiVi0
1399,2000,57,ARI,NFL,7,2,5,0,0.286,-15.2,-7.2,-8.1,0.0,0.0,0.0,0.0,5.0,3.0,6.0,Fired after week 8,TobiVi0
1400,2013,41,SDG,NFL,16,9,7,0,0.563,2.7,0.5,2.1,2.0,1.0,1.0,0.5,3.0,2.0,5.0,0.0,McCoMi1
1401,2014,42,SDG,NFL,16,9,7,0,0.563,1.9,0.7,1.2,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,McCoMi1
1402,2015,43,SDG,NFL,16,4,12,0,0.25,-2.6,-1.5,-1.1,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,McCoMi1
