,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Won,Num,Notes,id
1072,1993,50,DAL,NFL,16,12,4,0,0.75,9.6,4.9,4.7,3.0,3.0,0.0,1.0,1.0,0.0,0.0,Super Bowl Champions,JohnJi0
1073,1996,53,MIA,NFL,16,8,8,0,0.5,0.3,0.6,-0.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,JohnJi0
1074,1997,54,MIA,NFL,16,9,7,0,0.563,1.3,1.0,0.3,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0,JohnJi0
1075,1998,55,MIA,NFL,16,10,6,0,0.625,5.9,-0.7,6.5,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0,JohnJi0
1076,1999,56,MIA,NFL,16,9,7,0,0.563,1.9,1.2,0.7,2.0,1.0,1.0,0.5,3.0,2.0,7.0,0,JohnJi0
1077,2017,31,LAR,NFL,16,11,5,0,0.688,9.2,8.2,1.0,1.0,0.0,1.0,0.0,1.0,3.0,6.0,0,McVaSe0
1078,2018,32,LAR,NFL,16,13,3,0,0.813,8.5,9.5,-1.1,3.0,2.0,1.0,0.667,1.0,3.0,8.0,NFC Champions,McVaSe0
1079,2019,33,LAR,NFL,16,9,7,0,0.563,3.9,2.2,1.7,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0,McVaSe0
1080,2020,34,LAR,NFL,16,10,6,0,0.625,5.4,-0.8,6.2,2.0,1.0,1.0,0.5,2.0,2.0,6.0,0,McVaSe0
1081,2021,35,LAR,NFL,17,12,5,0,0.706,5.3,4.2,1.1,4.0,4.0,0.0,1.0,1.0,3.0,5.0,Super Bowl Champions,McVaSe0
1082,2022,36,LAR,NFL,17,5,12,0,0.294,-4.0,-4.1,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0,McVaSe0
1083,2023,37,LAR,NFL,17,10,7,0,0.588,3.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0,0,McVaSe0
1084,2024,38,LAR,NFL,17,10,7,0,0.588,-0.1,-0.6,0.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,McVaSe0
1092,1970,64,CLE,NFL,14,7,7,0,0.5,0.6,0.5,0.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,CollBl0
1093,1975,42,CLE,NFL,14,3,11,0,0.214,-6.8,-2.6,-4.2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,GregFo0
1094,1976,43,CLE,NFL,14,9,5,0,0.643,-1.7,0.7,-2.4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,GregFo0
1095,1977,44,CLE,NFL,13,6,7,0,0.462,2.5,2.4,0.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,GregFo0
1096,1980,47,CIN,NFL,16,6,10,0,0.375,-3.7,-4.5,0.8,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,GregFo0
1097,1981,48,CIN,NFL,16,12,4,0,0.75,5.5,4.5,1.0,3.0,2.0,1.0,0.667,1.0,0.0,0.0,AFC Champions,GregFo0
1098,1982,49,CIN,NFL,9,7,2,0,0.778,3.6,3.5,0.2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,GregFo0
1099,1983,50,CIN,NFL,16,7,9,0,0.438,0.5,-1.2,1.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,GregFo0
1100,1984,51,GNB,NFL,16,8,8,0,0.5,5.0,2.9,2.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,GregFo0
1101,1985,52,GNB,NFL,16,8,8,0,0.5,0.1,0.1,0.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,GregFo0
1102,1986,53,GNB,NFL,16,4,12,0,0.25,-9.6,-4.0,-5.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,GregFo0
1103,1987,54,GNB,NFL,15,5,9,1,0.367,-3.4,-5.3,1.9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,GregFo0
1104,1983,48,RAM,NFL,16,9,7,0,0.563,2.9,2.0,0.9,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0.0,RobiJo0
1105,1984,49,RAM,NFL,16,10,6,0,0.625,2.3,1.0,1.3,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,RobiJo0
1106,1985,50,RAM,NFL,16,11,5,0,0.688,2.6,-1.0,3.6,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,RobiJo0
1107,1986,51,RAM,NFL,16,10,6,0,0.625,1.9,-1.1,2.9,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,RobiJo0
1108,1987,52,RAM,NFL,15,6,9,0,0.4,-1.8,-0.6,-1.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,RobiJo0
1109,1988,53,RAM,NFL,16,10,6,0,0.625,6.5,5.6,0.9,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,RobiJo0
1110,1989,54,RAM,NFL,16,11,5,0,0.688,4.6,5.7,-1.1,3.0,2.0,1.0,0.667,2.0,0.0,0.0,0.0,RobiJo0
1111,1990,55,RAM,NFL,16,5,11,0,0.313,-4.2,2.3,-6.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,RobiJo0
1112,1991,56,RAM,NFL,16,3,13,0,0.188,-6.0,-2.6,-3.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,RobiJo0
1113,1992,57,SDG,NFL,16,11,5,0,0.688,3.1,1.9,1.3,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0,RossBo0
1114,1993,58,SDG,NFL,16,8,8,0,0.5,2.3,1.1,1.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,RossBo0
1115,1994,59,SDG,NFL,16,11,5,0,0.688,3.6,2.9,0.7,3.0,2.0,1.0,0.667,1.0,0.0,0.0,AFC Champions,RossBo0
1116,1995,60,SDG,NFL,16,9,7,0,0.563,1.5,-0.6,2.1,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0,RossBo0
1117,1996,61,SDG,NFL,16,8,8,0,0.5,-1.8,0.4,-2.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,RossBo0
1118,1997,62,DET,NFL,16,9,7,0,0.563,4.0,3.0,0.9,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0,RossBo0
1119,1998,63,DET,NFL,16,5,11,0,0.313,-3.4,-1.9,-1.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,RossBo0
1120,1999,64,DET,NFL,16,8,8,0,0.5,1.9,0.1,1.8,1.0,0.0,1.0,0.0,3.0,1.0,3.0,0,RossBo0
1121,2000,65,DET,NFL,9,5,4,0,0.556,1.4,-0.1,1.5,0.0,0.0,0.0,0.0,4.0,2.0,3.0,Resigned after week 10,RossBo0
1122,1997,42,SFO,NFL,16,13,3,0,0.813,5.1,2.4,2.7,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0,MariSt0
1123,1998,43,SFO,NFL,16,12,4,0,0.75,10.6,8.8,1.8,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0,MariSt0
1124,1999,44,SFO,NFL,16,4,12,0,0.25,-11.3,-4.5,-6.8,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0,MariSt0
1125,2000,45,SFO,NFL,16,6,10,0,0.375,-3.8,1.7,-5.5,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0,MariSt0
1126,2001,46,SFO,NFL,16,12,4,0,0.75,6.8,4.2,2.7,1.0,0.0,1.0,0.0,2.0,2.0,4.0,0,MariSt0
1127,2002,47,SFO,NFL,16,10,6,0,0.625,0.6,0.7,-0.1,2.0,1.0,1.0,0.5,1.0,7.0,10.0,0,MariSt0
1128,2003,48,DET,NFL,16,5,11,0,0.313,-5.8,-4.3,-1.6,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0,MariSt0
1129,2004,49,DET,NFL,16,6,10,0,0.375,-5.2,-3.8,-1.4,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0,MariSt0
1130,2005,50,DET,NFL,11,4,7,0,0.364,-6.7,-4.3,-2.4,0.0,0.0,0.0,0.0,3.0,1.0,4.0,Fired after week 12,MariSt0
1131,2014,58,MIN,NFL,16,7,9,0,0.438,-1.7,-2.8,1.1,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,ZimmMi0
1132,2015,59,MIN,NFL,16,11,5,0,0.688,5.8,1.1,4.7,1.0,0.0,1.0,0.0,1.0,2.0,7.0,0.0,ZimmMi0
1133,2016,60,MIN,NFL,16,8,8,0,0.5,0.9,-2.6,3.6,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,ZimmMi0
1134,2017,61,MIN,NFL,16,13,3,0,0.813,9.1,2.3,6.8,2.0,1.0,1.0,0.5,1.0,5.0,7.0,0.0,ZimmMi0
1135,2018,62,MIN,NFL,16,8,7,1,0.531,0.6,-1.2,1.8,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,ZimmMi0
1136,2019,63,MIN,NFL,16,10,6,0,0.625,5.4,2.5,2.9,2.0,1.0,1.0,0.5,2.0,7.0,10.0,0.0,ZimmMi0
1137,2020,64,MIN,NFL,16,7,9,0,0.438,-2.4,1.3,-3.8,0.0,0.0,0.0,0.0,3.0,5.0,8.0,0.0,ZimmMi0
1138,2021,65,MIN,NFL,17,8,9,0,0.471,0.3,1.9,-1.6,0.0,0.0,0.0,0.0,2.0,4.0,7.0,0.0,ZimmMi0
1139,2017,38,SFO,NFL,16,6,10,0,0.375,-2.9,-0.8,-2.1,0.0,0.0,0.0,0.0,4.0,5.0,6.0,0,ShanKy0
1140,2018,39,SFO,NFL,16,4,12,0,0.25,-5.5,-2.5,-3.1,0.0,0.0,0.0,0.0,3.0,2.0,6.0,0,ShanKy0
1141,2019,40,SFO,NFL,16,13,3,0,0.813,11.0,6.7,4.3,3.0,2.0,1.0,0.667,1.0,4.0,7.0,NFC Champions,ShanKy0
1142,2020,41,SFO,NFL,16,6,10,0,0.375,0.8,0.2,0.7,0.0,0.0,0.0,0.0,4.0,3.0,6.0,0,ShanKy0
1143,2021,42,SFO,NFL,17,10,7,0,0.588,3.8,1.8,1.9,3.0,2.0,1.0,0.667,3.0,2.0,3.0,0,ShanKy0
1144,2022,43,SFO,NFL,17,13,4,0,0.765,7.9,3.3,4.6,3.0,2.0,1.0,0.667,1.0,4.0,6.0,0,ShanKy0
1145,2023,44,SFO,NFL,17,12,5,0,0.706,11.8,7.1,4.7,3.0,2.0,1.0,0.667,1.0,1.0,3.0,NFC Champions,ShanKy0
1146,2024,45,SFO,NFL,17,6,11,0,0.353,-1.2,0.9,-2.1,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0,ShanKy0
1149,1970,38,SFO,NFL,14,10,3,1,0.769,6.5,6.4,0.1,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,NolaDi0
1150,1971,39,SFO,NFL,14,9,5,0,0.643,6.3,2.4,3.8,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,NolaDi0
1151,1972,40,SFO,NFL,14,8,5,1,0.607,6.4,4.9,1.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,NolaDi0
1152,1973,41,SFO,NFL,14,5,9,0,0.357,-0.2,1.4,-1.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,NolaDi0
1153,1974,42,SFO,NFL,14,6,8,0,0.429,-2.6,-2.1,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,NolaDi0
1154,1975,43,SFO,NFL,14,5,9,0,0.357,-4.7,-2.2,-2.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,NolaDi0
1155,1978,46,NOR,NFL,16,7,9,0,0.438,-1.7,-0.5,-1.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,NolaDi0
1156,1979,47,NOR,NFL,16,8,8,0,0.5,-1.2,2.3,-3.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,NolaDi0
1157,1980,48,NOR,NFL,12,0,12,0,0.0,-10.4,-1.1,-9.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,NolaDi0
1170,2019,40,GNB,NFL,16,13,3,0,0.813,3.2,0.6,2.6,2.0,1.0,1.0,0.5,1.0,5.0,10.0,0.0,LaFlMa0
1171,2020,41,GNB,NFL,16,13,3,0,0.813,7.7,5.9,1.8,2.0,1.0,1.0,0.5,1.0,3.0,5.0,0.0,LaFlMa0
1172,2021,42,GNB,NFL,17,13,4,0,0.765,4.4,3.5,1.0,1.0,0.0,1.0,0.0,1.0,3.0,7.0,0.0,LaFlMa0
1173,2022,43,GNB,NFL,17,8,9,0,0.471,0.3,-0.3,0.6,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,LaFlMa0
1174,2023,44,GNB,NFL,17,9,8,0,0.529,1.2,0.9,0.2,2.0,1.0,1.0,0.5,2.0,3.0,9.0,0.0,LaFlMa0
1175,2024,45,GNB,NFL,17,11,6,0,0.647,8.1,4.9,3.2,1.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,LaFlMa0
1176,1988,48,DET,NFL,5,2,3,0,0.4,-4.0,-5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,FontWa0
1177,1989,49,DET,NFL,16,7,9,0,0.438,-3.5,-1.7,-1.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,FontWa0
1178,1990,50,DET,NFL,16,6,10,0,0.375,-1.6,4.2,-5.9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,FontWa0
1179,1991,51,DET,NFL,16,12,4,0,0.75,1.0,0.9,0.0,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,FontWa0
1180,1992,52,DET,NFL,16,5,11,0,0.313,-1.9,-0.7,-1.1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,FontWa0
1181,1993,53,DET,NFL,16,10,6,0,0.625,-0.3,-0.3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,FontWa0
1182,1994,54,DET,NFL,16,9,7,0,0.563,2.4,2.8,-0.4,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,FontWa0
1183,1995,55,DET,NFL,16,10,6,0,0.625,6.9,5.9,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,FontWa0
1184,1996,56,DET,NFL,16,5,11,0,0.313,-2.9,-0.4,-2.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,FontWa0
1185,2008,49,ATL,NFL,16,11,5,0,0.688,3.8,1.3,2.5,1.0,0.0,1.0,0.0,2.0,2.0,7.0,0.0,SmitMi0
1186,2009,50,ATL,NFL,16,9,7,0,0.563,5.0,2.7,2.3,0.0,0.0,0.0,0.0,2.0,5.0,12.0,0.0,SmitMi0
1187,2010,51,ATL,NFL,16,13,3,0,0.813,6.1,3.8,2.2,1.0,0.0,1.0,0.0,1.0,3.0,8.0,0.0,SmitMi0
1188,2011,52,ATL,NFL,16,10,6,0,0.625,3.5,1.8,1.7,1.0,0.0,1.0,0.0,2.0,3.0,7.0,0.0,SmitMi0
1189,2012,53,ATL,NFL,16,13,3,0,0.813,6.4,2.0,4.5,2.0,1.0,1.0,0.5,1.0,3.0,5.0,0.0,SmitMi0
1190,2013,54,ATL,NFL,16,4,12,0,0.25,-2.8,1.2,-3.9,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,SmitMi0
1191,2014,55,ATL,NFL,16,6,10,0,0.375,-3.8,0.6,-4.4,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,SmitMi0
1200,1970,44,ATL,NFL,14,4,8,2,0.333,-2.3,-3.5,1.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,VanBNo0
1201,1971,45,ATL,NFL,14,7,6,1,0.538,1.3,0.3,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,VanBNo0
1202,1972,46,ATL,NFL,14,7,7,0,0.5,-1.9,-2.3,0.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,VanBNo0
1203,1973,47,ATL,NFL,14,9,5,0,0.643,5.9,2.3,3.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,VanBNo0
1204,1974,48,ATL,NFL,8,2,6,0,0.25,-12.3,-9.7,-2.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,VanBNo0
1224,1970,51,HOU,NFL,14,3,10,1,0.231,-9.2,-3.5,-5.8,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,LemmWa0
1225,2016,48,PHI,NFL,16,7,9,0,0.438,3.8,1.3,2.5,0.0,0.0,0.0,0.0,4.0,6.0,10.0,0,PedeDo0
1226,2017,49,PHI,NFL,16,13,3,0,0.813,9.4,7.0,2.5,3.0,3.0,0.0,1.0,1.0,3.0,7.0,Super Bowl Champions,PedeDo0
1227,2018,50,PHI,NFL,16,9,7,0,0.563,1.7,0.0,1.8,2.0,1.0,1.0,0.5,2.0,3.0,6.0,0,PedeDo0
1228,2019,51,PHI,NFL,16,9,7,0,0.563,0.3,0.7,-0.4,1.0,0.0,1.0,0.0,1.0,2.0,6.0,0,PedeDo0
1229,2020,52,PHI,NFL,16,4,11,1,0.281,-4.4,-2.8,-1.6,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0,PedeDo0
1230,2022,54,JAX,NFL,17,9,8,0,0.529,1.8,1.6,0.2,2.0,1.0,1.0,0.5,1.0,1.0,4.0,0,PedeDo0
1231,2023,55,JAX,NFL,17,9,8,0,0.529,1.4,1.3,0.1,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0,PedeDo0
1232,2024,56,JAX,NFL,17,4,13,0,0.235,-7.5,-4.2,-3.4,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0,PedeDo0
1243,2009,54,IND,NFL,16,14,2,0,0.875,5.9,4.4,1.5,3.0,2.0,1.0,0.667,1.0,4.0,5.0,AFC Champions,CaldJi0
1244,2010,55,IND,NFL,16,10,6,0,0.625,2.9,3.7,-0.9,1.0,0.0,1.0,0.0,1.0,4.0,8.0,0,CaldJi0
1245,2011,56,IND,NFL,16,2,14,0,0.125,-11.3,-6.0,-5.3,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0,CaldJi0
1246,2014,59,DET,NFL,16,11,5,0,0.688,2.1,-3.2,5.2,1.0,0.0,1.0,0.0,2.0,2.0,4.0,0,CaldJi0
1247,2015,60,DET,NFL,16,7,9,0,0.438,-0.2,1.0,-1.3,0.0,0.0,0.0,0.0,3.0,4.0,7.0,0,CaldJi0
1248,2016,61,DET,NFL,16,9,7,0,0.563,-1.4,-1.3,-0.1,1.0,0.0,1.0,0.0,2.0,2.0,4.0,0,CaldJi0
1249,2017,62,DET,NFL,16,9,7,0,0.563,2.7,5.2,-2.5,0.0,0.0,0.0,0.0,2.0,4.0,5.0,0,CaldJi0
1250,2009,47,NYJ,NFL,16,9,7,0,0.563,8.6,1.1,7.5,3.0,2.0,1.0,0.667,2.0,4.0,8.0,0,RyanRe0
1251,2010,48,NYJ,NFL,16,11,5,0,0.688,6.5,2.2,4.2,3.0,2.0,1.0,0.667,2.0,4.0,10.0,0,RyanRe0
1252,2011,49,NYJ,NFL,16,8,8,0,0.5,0.9,1.2,-0.3,0.0,0.0,0.0,0.0,2.0,9.0,10.0,0,RyanRe0
1253,2012,50,NYJ,NFL,16,6,10,0,0.375,-5.9,-5.1,-0.9,0.0,0.0,0.0,0.0,3.0,3.0,9.0,0,RyanRe0
1254,2013,51,NYJ,NFL,16,8,8,0,0.5,-6.1,-4.7,-1.4,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0,RyanRe0
1255,2014,52,NYJ,NFL,16,4,12,0,0.25,-5.0,-4.0,-1.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0,RyanRe0
1256,2015,53,BUF,NFL,16,8,8,0,0.5,0.0,0.3,-0.2,0.0,0.0,0.0,0.0,3.0,6.0,9.0,0,RyanRe0
1257,2016,54,BUF,NFL,15,7,8,0,0.467,-0.3,1.8,-2.2,0.0,0.0,0.0,0.0,3.0,5.0,9.0,Fired after Week 16,RyanRe0
1258,1985,44,HOU,NFL,2,0,2,0,0.0,-8.9,-4.9,-4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,GlanJe0
1259,1986,45,HOU,NFL,16,5,11,0,0.313,-3.9,-4.4,0.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,GlanJe0
1260,1987,46,HOU,NFL,15,9,6,0,0.6,1.9,3.2,-1.2,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0.0,GlanJe0
1261,1988,47,HOU,NFL,16,10,6,0,0.625,3.0,5.3,-2.3,2.0,1.0,1.0,0.5,3.0,0.0,0.0,0.0,GlanJe0
1262,1989,48,HOU,NFL,16,9,7,0,0.563,-2.5,2.8,-5.3,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,GlanJe0
1263,1990,49,ATL,NFL,16,5,11,0,0.313,-2.1,0.9,-3.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,GlanJe0
1264,1991,50,ATL,NFL,16,10,6,0,0.625,3.4,4.7,-1.3,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0.0,GlanJe0
1265,1992,51,ATL,NFL,16,6,10,0,0.375,-4.1,2.3,-6.4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,GlanJe0
1266,1993,52,ATL,NFL,16,6,10,0,0.375,-4.4,0.8,-5.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,GlanJe0
1267,1999,49,CHI,NFL,16,6,10,0,0.375,-2.0,-3.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,0,JaurDi0
1268,2000,50,CHI,NFL,16,5,11,0,0.313,-6.3,-6.4,0.1,0.0,0.0,0.0,0.0,5.0,2.0,5.0,0,JaurDi0
1269,2001,51,CHI,NFL,16,13,3,0,0.813,7.9,0.9,7.1,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0,JaurDi0
1270,2002,52,CHI,NFL,16,4,12,0,0.25,-5.3,-4.4,-0.9,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0,JaurDi0
1271,2003,53,CHI,NFL,16,7,9,0,0.438,-3.5,-4.2,0.7,0.0,0.0,0.0,0.0,3.0,2.0,6.0,0,JaurDi0
1272,2005,55,DET,NFL,5,1,4,0,0.2,-6.7,-4.3,-2.4,0.0,0.0,0.0,0.0,3.0,0.0,1.0,Coach starting week 13,JaurDi0
1273,2006,56,BUF,NFL,16,7,9,0,0.438,2.2,-0.2,2.4,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0,JaurDi0
1274,2007,57,BUF,NFL,16,7,9,0,0.438,-4.1,-5.6,1.5,0.0,0.0,0.0,0.0,2.0,9.0,12.0,0,JaurDi0
1275,2008,58,BUF,NFL,16,7,9,0,0.438,-3.3,-2.8,-0.6,0.0,0.0,0.0,0.0,4.0,2.0,9.0,0,JaurDi0
1276,2009,59,BUF,NFL,9,3,6,0,0.333,-1.8,-4.5,2.7,0.0,0.0,0.0,0.0,4.0,1.0,1.0,Fired after Week 10,JaurDi0
1283,1997,48,NYG,NFL,16,10,5,1,0.656,1.5,-1.8,3.3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,FassJi0
1284,1998,49,NYG,NFL,16,8,8,0,0.5,-3.2,-4.3,1.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,FassJi0
1285,1999,50,NYG,NFL,16,7,9,0,0.438,-3.0,-1.8,-1.2,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0,FassJi0
1286,2000,51,NYG,NFL,16,12,4,0,0.75,2.4,-1.3,3.8,3.0,2.0,1.0,0.667,1.0,4.0,12.0,NFC Champions,FassJi0
1287,2001,52,NYG,NFL,16,7,9,0,0.438,-1.8,-1.8,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,0,FassJi0
1288,2002,53,NYG,NFL,16,10,6,0,0.625,0.8,-2.2,3.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,0,FassJi0
1289,2003,54,NYG,NFL,16,4,12,0,0.25,-8.6,-4.8,-3.7,0.0,0.0,0.0,0.0,4.0,3.0,6.0,0,FassJi0
1309,2000,46,GNB,NFL,16,9,7,0,0.563,2.5,1.8,0.7,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,SherMi0
1310,2001,47,GNB,NFL,16,12,4,0,0.75,6.6,4.0,2.6,2.0,1.0,1.0,0.5,2.0,3.0,8.0,0.0,SherMi0
1311,2002,48,GNB,NFL,16,12,4,0,0.75,3.6,2.4,1.2,1.0,0.0,1.0,0.0,1.0,2.0,5.0,0.0,SherMi0
1312,2003,49,GNB,NFL,16,10,6,0,0.625,8.1,6.2,1.9,2.0,1.0,1.0,0.5,1.0,2.0,5.0,0.0,SherMi0
1313,2004,50,GNB,NFL,16,10,6,0,0.625,0.3,4.3,-4.0,1.0,0.0,1.0,0.0,1.0,3.0,10.0,0.0,SherMi0
1314,2005,51,GNB,NFL,16,4,12,0,0.25,-3.7,-1.5,-2.2,0.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0,SherMi0
1315,1989,43,RAI,NFL,12,7,5,0,0.583,1.8,0.0,1.9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,ShelAr0
1316,1990,44,RAI,NFL,16,12,4,0,0.75,6.6,2.2,4.4,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,ShelAr0
1317,1991,45,RAI,NFL,16,9,7,0,0.563,1.4,0.3,1.1,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,ShelAr0
1318,1992,46,RAI,NFL,16,7,9,0,0.438,-1.6,-3.2,1.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,ShelAr0
1319,1993,47,RAI,NFL,16,10,6,0,0.625,-0.7,1.1,-1.7,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0.0,ShelAr0
1320,1994,48,RAI,NFL,16,9,7,0,0.563,-1.6,-1.9,0.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,ShelAr0
1321,2006,60,OAK,NFL,16,2,14,0,0.125,-9.6,-10.3,0.7,0.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0,ShelAr0
1322,2011,48,SFO,NFL,16,13,3,0,0.813,8.3,1.7,6.6,2.0,1.0,1.0,0.5,1.0,4.0,10.0,0,HarbJi0
1323,2012,49,SFO,NFL,16,11,4,1,0.719,10.2,3.5,6.7,3.0,2.0,1.0,0.667,1.0,5.0,11.0,NFC Champions,HarbJi0
1324,2013,50,SFO,NFL,16,12,4,0,0.75,10.1,3.5,6.6,3.0,2.0,1.0,0.667,2.0,2.0,8.0,0,HarbJi0
1325,2014,51,SFO,NFL,16,8,8,0,0.5,-1.0,-3.0,2.1,0.0,0.0,0.0,0.0,3.0,1.0,6.0,0,HarbJi0
1326,2024,61,LAC,NFL,17,11,6,0,0.647,5.3,0.6,4.7,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0,HarbJi0
1327,2015,45,ATL,NFL,16,8,8,0,0.5,-3.8,-4.0,0.3,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0,QuinDa0
1328,2016,46,ATL,NFL,16,11,5,0,0.688,8.5,10.5,-2.0,3.0,2.0,1.0,0.667,1.0,6.0,8.0,NFC Champions,QuinDa0
1329,2017,47,ATL,NFL,16,10,6,0,0.625,4.3,1.1,3.2,2.0,1.0,1.0,0.5,3.0,2.0,4.0,0,QuinDa0
