label,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes,Tenure,Tenure_W,Tenure_L,Tenure_PW,Tenure_PL,Total_W,Total_L,Total_PW,Total_PL,Exp,Fired
ReidAn019,2019,61,KAN,NFL,16,12,4,0,0.75,9.1,6.2,2.9,3,3,0,1.0,1,8.0,4.0,Super Bowl Champions,7.0,77.0,35.0,5.0,5.0,207.0,128.0,15.0,14.0,21.0,0.0
ReidAn020,2020,62,KAN,NFL,16,14,2,0,0.875,6.8,4.5,2.3,3,2,1,0.667,1,1.0,1.0,AFC Champions,8.0,91.0,37.0,7.0,6.0,221.0,130.0,17.0,15.0,22.0,0.0
ReidAn021,2021,63,KAN,NFL,17,12,5,0,0.706,7.4,5.4,2.0,3,2,1,0.667,1,5.0,5.0,N/A,9.0,103.0,42.0,9.0,7.0,233.0,135.0,19.0,16.0,23.0,0.0
ReidAn022,2022,64,KAN,NFL,17,14,3,0,0.824,6.2,6.8,-0.6,3,3,0,1.0,1,7.0,3.0,Super Bowl Champions,10.0,117.0,45.0,12.0,7.0,247.0,138.0,22.0,16.0,24.0,0.0
ReidAn023,2023,65,KAN,NFL,17,11,6,0,0.647,3.7,-0.6,4.4,4,4,0,1.0,1,5.0,4.0,Super Bowl Champions,11.0,128.0,51.0,16.0,7.0,258.0,144.0,26.0,16.0,25.0,1.0
LandTo060,1960,36,DAL,NFL,12,0,11,1,0.0,-14.8,-6.1,-8.7,0,0,0,0.0,7,0.0,0.0,N/A,1.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0
LandTo061,1961,37,DAL,NFL,14,4,9,1,0.308,-12.4,-5.9,-6.4,0,0,0,0.0,6,0.0,0.0,N/A,2.0,4.0,20.0,0.0,0.0,4.0,20.0,0.0,0.0,2.0,0.0
LandTo062,1962,38,DAL,NFL,14,5,8,1,0.385,-4.0,4.5,-8.5,0,0,0,0.0,5,0.0,0.0,N/A,3.0,9.0,28.0,0.0,0.0,9.0,28.0,0.0,0.0,3.0,0.0
LandTo063,1963,39,DAL,NFL,14,4,10,0,0.286,-5.0,-0.5,-4.5,0,0,0,0.0,5,0.0,0.0,N/A,4.0,13.0,38.0,0.0,0.0,13.0,38.0,0.0,0.0,4.0,0.0
LandTo064,1964,40,DAL,NFL,14,5,8,1,0.385,-5.4,-6.2,0.8,0,0,0,0.0,5,0.0,0.0,N/A,5.0,18.0,46.0,0.0,0.0,18.0,46.0,0.0,0.0,5.0,0.0
LandTo065,1965,41,DAL,NFL,14,7,7,0,0.5,-3.3,-3.1,-0.2,0,0,0,0.0,2,0.0,0.0,N/A,6.0,25.0,53.0,0.0,0.0,25.0,53.0,0.0,0.0,6.0,0.0
LandTo066,1966,42,DAL,NFL,14,10,3,1,0.769,10.7,7.0,3.7,1,0,1,0.0,1,0.0,0.0,N/A,7.0,35.0,56.0,0.0,1.0,35.0,56.0,0.0,1.0,7.0,0.0
LandTo067,1967,43,DAL,NFL,14,9,5,0,0.643,2.9,0.1,2.9,2,1,1,0.5,1,0.0,0.0,N/A,8.0,44.0,61.0,1.0,2.0,44.0,61.0,1.0,2.0,8.0,0.0
LandTo068,1968,44,DAL,NFL,14,12,2,0,0.857,13.8,8.4,5.5,1,0,1,0.0,1,0.0,0.0,N/A,9.0,56.0,63.0,1.0,3.0,56.0,63.0,1.0,3.0,9.0,0.0
LandTo069,1969,45,DAL,NFL,14,11,2,1,0.846,6.9,2.5,4.4,1,0,1,0.0,1,0.0,0.0,N/A,10.0,67.0,65.0,1.0,4.0,67.0,65.0,1.0,4.0,10.0,0.0
LandTo070,1970,46,DAL,NFL,14,10,4,0,0.714,7.0,2.5,4.5,3,2,1,0.667,1,0.0,0.0,NFC Champions,11.0,77.0,69.0,3.0,5.0,77.0,69.0,3.0,5.0,11.0,0.0
LandTo071,1971,47,DAL,NFL,14,11,3,0,0.786,9.9,8.3,1.6,3,3,0,1.0,1,0.0,0.0,Super Bowl Champions,12.0,88.0,72.0,6.0,5.0,88.0,72.0,6.0,5.0,12.0,0.0
LandTo072,1972,48,DAL,NFL,14,10,4,0,0.714,6.1,3.4,2.7,2,1,1,0.5,2,0.0,0.0,N/A,13.0,98.0,76.0,7.0,6.0,98.0,76.0,7.0,6.0,13.0,0.0
LandTo073,1973,49,DAL,NFL,14,10,4,0,0.714,12.8,6.8,6.0,2,1,1,0.5,1,0.0,0.0,N/A,14.0,108.0,80.0,8.0,7.0,108.0,80.0,8.0,7.0,14.0,0.0
LandTo074,1974,50,DAL,NFL,14,8,6,0,0.571,5.9,4.0,1.9,0,0,0,0.0,3,0.0,0.0,N/A,15.0,116.0,86.0,8.0,7.0,116.0,86.0,8.0,7.0,15.0,0.0
LandTo075,1975,51,DAL,NFL,14,10,4,0,0.714,4.1,4.0,0.1,3,2,1,0.667,2,0.0,0.0,NFC Champions,16.0,126.0,90.0,10.0,8.0,126.0,90.0,10.0,8.0,16.0,0.0
LandTo076,1976,52,DAL,NFL,14,11,3,0,0.786,4.5,0.5,4.0,1,0,1,0.0,1,0.0,0.0,N/A,17.0,137.0,93.0,10.0,9.0,137.0,93.0,10.0,9.0,17.0,0.0
LandTo077,1977,53,DAL,NFL,14,12,2,0,0.857,7.8,7.6,0.2,3,3,0,1.0,1,0.0,0.0,Super Bowl Champions,18.0,149.0,95.0,13.0,9.0,149.0,95.0,13.0,9.0,18.0,0.0
LandTo078,1978,54,DAL,NFL,16,12,4,0,0.75,11.0,5.8,5.2,3,2,1,0.667,1,0.0,0.0,NFC Champions,19.0,161.0,99.0,15.0,10.0,161.0,99.0,15.0,10.0,19.0,0.0
LandTo079,1979,55,DAL,NFL,16,11,5,0,0.688,3.3,3.0,0.3,1,0,1,0.0,1,0.0,0.0,N/A,20.0,172.0,104.0,15.0,11.0,172.0,104.0,15.0,11.0,20.0,0.0
LandTo080,1980,56,DAL,NFL,16,12,4,0,0.75,8.0,7.8,0.1,3,2,1,0.667,2,0.0,0.0,N/A,21.0,184.0,108.0,17.0,12.0,184.0,108.0,17.0,12.0,21.0,0.0
LandTo081,1981,57,DAL,NFL,16,12,4,0,0.75,6.1,2.9,3.2,2,1,1,0.5,1,0.0,0.0,N/A,22.0,196.0,112.0,18.0,13.0,196.0,112.0,18.0,13.0,22.0,0.0
LandTo082,1982,58,DAL,NFL,9,6,3,0,0.667,8.2,5.2,3.0,3,2,1,0.667,2,0.0,0.0,N/A,23.0,202.0,115.0,20.0,14.0,202.0,115.0,20.0,14.0,23.0,0.0
LandTo083,1983,59,DAL,NFL,16,12,4,0,0.75,8.5,8.6,-0.1,1,0,1,0.0,2,0.0,0.0,N/A,24.0,214.0,119.0,20.0,15.0,214.0,119.0,20.0,15.0,24.0,0.0
LandTo084,1984,60,DAL,NFL,16,9,7,0,0.563,1.0,-1.4,2.4,0,0,0,0.0,4,0.0,0.0,N/A,25.0,223.0,126.0,20.0,15.0,223.0,126.0,20.0,15.0,25.0,0.0
LandTo085,1985,61,DAL,NFL,16,10,6,0,0.625,0.2,0.6,-0.3,1,0,1,0.0,1,0.0,0.0,N/A,26.0,233.0,132.0,20.0,16.0,233.0,132.0,20.0,16.0,26.0,0.0
LandTo086,1986,62,DAL,NFL,16,7,9,0,0.438,2.1,3.0,-0.9,0,0,0,0.0,3,0.0,0.0,N/A,27.0,240.0,141.0,20.0,16.0,240.0,141.0,20.0,16.0,27.0,0.0
LandTo087,1987,63,DAL,NFL,15,7,8,0,0.467,-2.0,-0.2,-1.8,0,0,0,0.0,2,0.0,0.0,N/A,28.0,247.0,149.0,20.0,16.0,247.0,149.0,20.0,16.0,28.0,0.0
LandTo088,1988,64,DAL,NFL,16,3,13,0,0.188,-6.1,-3.8,-2.3,0,0,0,0.0,5,0.0,0.0,N/A,29.0,250.0,162.0,20.0,16.0,250.0,162.0,20.0,16.0,29.0,1.0
LambCu021,1921,23,GNB,APFA,6,3,2,1,0.6,0.1,1.5,-1.4,0,0,0,0.0,6,0.0,0.0,N/A,1.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0
LambCu022,1922,24,GNB,NFL,10,4,3,3,0.571,1.1,-3.1,4.2,0,0,0,0.0,7,0.0,0.0,N/A,2.0,7.0,5.0,0.0,0.0,7.0,5.0,0.0,0.0,2.0,0.0
LambCu023,1923,25,GNB,NFL,10,7,2,1,0.778,3.0,1.1,1.8,0,0,0,0.0,3,0.0,0.0,N/A,3.0,14.0,7.0,0.0,0.0,14.0,7.0,0.0,0.0,3.0,0.0
LambCu024,1924,26,GNB,NFL,11,7,4,0,0.636,9.2,2.0,7.2,0,0,0,0.0,6,0.0,0.0,N/A,4.0,21.0,11.0,0.0,0.0,21.0,11.0,0.0,0.0,4.0,0.0
LambCu025,1925,27,GNB,NFL,13,8,5,0,0.615,1.3,0.6,0.8,0,0,0,0.0,9,0.0,0.0,N/A,5.0,29.0,16.0,0.0,0.0,29.0,16.0,0.0,0.0,5.0,0.0
LambCu026,1926,28,GNB,NFL,13,7,3,3,0.7,6.6,3.4,3.2,0,0,0,0.0,5,0.0,0.0,N/A,6.0,36.0,19.0,0.0,0.0,36.0,19.0,0.0,0.0,6.0,0.0
LambCu027,1927,29,GNB,NFL,10,7,2,1,0.778,5.1,1.5,3.6,0,0,0,0.0,2,0.0,0.0,N/A,7.0,43.0,21.0,0.0,0.0,43.0,21.0,0.0,0.0,7.0,0.0
LambCu028,1928,30,GNB,NFL,13,6,4,3,0.6,0.1,-1.2,1.3,0,0,0,0.0,4,0.0,0.0,N/A,8.0,49.0,25.0,0.0,0.0,49.0,25.0,0.0,0.0,8.0,0.0
LambCu029,1929,31,GNB,NFL,13,12,0,1,1.0,12.2,4.3,7.9,0,0,0,0.0,1,0.0,0.0,NFL Champions,9.0,61.0,25.0,0.0,0.0,61.0,25.0,0.0,0.0,9.0,0.0
LambCu030,1930,32,GNB,NFL,14,10,3,1,0.769,9.5,6.7,2.9,0,0,0,0.0,1,0.0,0.0,NFL Champions,10.0,71.0,28.0,0.0,0.0,71.0,28.0,0.0,0.0,10.0,0.0
LambCu031,1931,33,GNB,NFL,14,12,2,0,0.857,12.5,10.3,2.3,0,0,0,0.0,1,0.0,0.0,NFL Champions,11.0,83.0,30.0,0.0,0.0,83.0,30.0,0.0,0.0,11.0,0.0
LambCu032,1932,34,GNB,NFL,14,10,3,1,0.769,6.2,2.4,3.8,0,0,0,0.0,2,0.0,0.0,N/A,12.0,93.0,33.0,0.0,0.0,93.0,33.0,0.0,0.0,12.0,0.0
LambCu033,1933,35,GNB,NFL,13,5,7,1,0.417,6.5,3.8,2.7,0,0,0,0.0,3,0.0,0.0,N/A,13.0,98.0,40.0,0.0,0.0,98.0,40.0,0.0,0.0,13.0,0.0
LambCu034,1934,36,GNB,NFL,13,7,6,0,0.538,5.6,2.4,3.1,0,0,0,0.0,3,0.0,0.0,N/A,14.0,105.0,46.0,0.0,0.0,105.0,46.0,0.0,0.0,14.0,0.0
LambCu035,1935,37,GNB,NFL,12,8,4,0,0.667,8.8,4.4,4.4,0,0,0,0.0,2,0.0,0.0,N/A,15.0,113.0,50.0,0.0,0.0,113.0,50.0,0.0,0.0,15.0,0.0
LambCu036,1936,38,GNB,NFL,12,10,1,1,0.909,12.6,10.4,2.1,1,1,0,1.0,1,0.0,0.0,NFL Champions,16.0,123.0,51.0,1.0,0.0,123.0,51.0,1.0,0.0,16.0,0.0
LambCu037,1937,39,GNB,NFL,11,7,4,0,0.636,9.9,7.7,2.3,0,0,0,0.0,2,0.0,0.0,N/A,17.0,130.0,55.0,1.0,0.0,130.0,55.0,1.0,0.0,17.0,0.0
LambCu038,1938,40,GNB,NFL,11,8,3,0,0.727,8.5,6.8,1.7,1,0,1,0.0,1,0.0,0.0,N/A,18.0,138.0,58.0,1.0,1.0,138.0,58.0,1.0,1.0,18.0,0.0
LambCu039,1939,41,GNB,NFL,11,9,2,0,0.818,7.4,5.4,2.0,1,1,0,1.0,1,0.0,0.0,NFL Champions,19.0,147.0,60.0,2.0,1.0,147.0,60.0,2.0,1.0,19.0,0.0
LambCu040,1940,42,GNB,NFL,11,6,4,1,0.6,6.2,6.4,-0.2,0,0,0,0.0,2,0.0,0.0,N/A,20.0,153.0,64.0,2.0,1.0,153.0,64.0,2.0,1.0,20.0,0.0
LambCu041,1941,43,GNB,NFL,11,10,1,0,0.909,12.4,6.7,5.8,1,0,1,0.0,1,0.0,0.0,N/A,21.0,163.0,65.0,2.0,2.0,163.0,65.0,2.0,2.0,21.0,0.0
LambCu042,1942,44,GNB,NFL,11,8,2,1,0.8,6.3,11.4,-5.2,0,0,0,0.0,2,0.0,0.0,N/A,22.0,171.0,67.0,2.0,2.0,171.0,67.0,2.0,2.0,22.0,0.0
LambCu043,1943,45,GNB,NFL,10,7,2,1,0.778,8.8,7.0,1.8,0,0,0,0.0,2,0.0,0.0,N/A,23.0,178.0,69.0,2.0,2.0,178.0,69.0,2.0,2.0,23.0,0.0
LambCu044,1944,46,GNB,NFL,10,8,2,0,0.8,8.2,4.8,3.4,1,1,0,1.0,1,0.0,0.0,NFL Champions,24.0,186.0,71.0,3.0,2.0,186.0,71.0,3.0,2.0,24.0,0.0
LambCu045,1945,47,GNB,NFL,10,6,4,0,0.6,7.9,6.9,1.0,0,0,0,0.0,3,0.0,0.0,N/A,25.0,192.0,75.0,3.0,2.0,192.0,75.0,3.0,2.0,25.0,0.0
LambCu046,1946,48,GNB,NFL,11,6,5,0,0.545,-0.6,-6.8,6.1,0,0,0,0.0,3,0.0,0.0,N/A,26.0,198.0,80.0,3.0,2.0,198.0,80.0,3.0,2.0,26.0,0.0
LambCu047,1947,49,GNB,NFL,12,6,5,1,0.545,7.3,1.0,6.3,0,0,0,0.0,3,0.0,0.0,N/A,27.0,204.0,85.0,3.0,2.0,204.0,85.0,3.0,2.0,27.0,0.0
LambCu048,1948,50,GNB,NFL,12,3,9,0,0.25,-9.9,-10.8,1.0,0,0,0,0.0,4,0.0,0.0,N/A,28.0,207.0,94.0,3.0,2.0,207.0,94.0,3.0,2.0,28.0,0.0
LambCu049,1949,51,GNB,NFL,12,2,10,0,0.167,-16.1,-13.3,-2.8,0,0,0,0.0,5,0.0,0.0,N/A,29.0,209.0,104.0,3.0,2.0,209.0,104.0,3.0,2.0,29.0,1.0
LambCu050,1950,52,CRD,NFL,12,5,7,0,0.417,1.2,2.9,-1.7,0,0,0,0.0,5,0.0,0.0,N/A,1.0,5.0,7.0,0.0,0.0,214.0,111.0,3.0,2.0,30.0,0.0
LambCu051,1951,53,CRD,NFL,10,2,8,0,0.2,-3.9,-1.9,-1.9,0,0,0,0.0,6,0.0,0.0,N/A,2.0,7.0,15.0,0.0,0.0,216.0,119.0,3.0,2.0,31.0,1.0
LambCu052,1952,54,WAS,NFL,12,4,8,0,0.333,-2.8,-0.8,-2.0,0,0,0,0.0,5,0.0,0.0,N/A,1.0,4.0,8.0,0.0,0.0,220.0,127.0,3.0,2.0,32.0,0.0
LambCu053,1953,55,WAS,NFL,12,6,5,1,0.545,-1.0,-4.3,3.2,0,0,0,0.0,3,0.0,0.0,N/A,2.0,10.0,13.0,0.0,0.0,226.0,132.0,3.0,2.0,33.0,1.0
BrowPa046,1946,38,CLE,AAFC,14,12,2,0,0.857,17.9,9.3,8.6,1,1,0,1.0,1,0.0,0.0,AAFC Champions,1.0,12.0,2.0,1.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0
BrowPa047,1947,39,CLE,AAFC,14,12,1,1,0.923,14.1,7.1,7.0,1,1,0,1.0,1,0.0,0.0,AAFC Champions,2.0,24.0,3.0,2.0,0.0,24.0,3.0,2.0,0.0,2.0,0.0
BrowPa048,1948,40,CLE,AAFC,14,14,0,0,1.0,12.4,3.7,8.7,1,1,0,1.0,1,0.0,0.0,AAFC Champions,3.0,38.0,3.0,3.0,0.0,38.0,3.0,3.0,0.0,3.0,0.0
BrowPa049,1949,41,CLE,AAFC,12,9,1,2,0.9,11.8,5.8,6.0,2,2,0,1.0,1,0.0,0.0,AAFC Champions,4.0,47.0,4.0,5.0,0.0,47.0,4.0,5.0,0.0,4.0,0.0
BrowPa050,1950,42,CLE,NFL,12,10,2,0,0.833,15.6,5.8,9.7,2,2,0,1.0,1,0.0,0.0,NFL Champions,5.0,57.0,6.0,7.0,0.0,57.0,6.0,7.0,0.0,5.0,0.0
BrowPa051,1951,43,CLE,NFL,12,11,1,0,0.917,14.6,6.9,7.8,1,0,1,0.0,1,0.0,0.0,N/A,6.0,68.0,7.0,7.0,1.0,68.0,7.0,7.0,1.0,6.0,0.0
BrowPa052,1952,44,CLE,NFL,12,8,4,0,0.667,8.7,4.8,3.9,1,0,1,0.0,1,0.0,0.0,N/A,7.0,76.0,11.0,7.0,2.0,76.0,11.0,7.0,2.0,7.0,0.0
BrowPa053,1953,45,CLE,NFL,12,11,1,0,0.917,14.0,7.0,7.0,1,0,1,0.0,1,0.0,0.0,N/A,8.0,87.0,12.0,7.0,3.0,87.0,12.0,7.0,3.0,8.0,0.0
BrowPa054,1954,46,CLE,NFL,12,9,3,0,0.75,10.4,3.6,6.8,1,1,0,1.0,1,0.0,0.0,NFL Champions,9.0,96.0,15.0,8.0,3.0,96.0,15.0,8.0,3.0,9.0,0.0
BrowPa055,1955,47,CLE,NFL,12,9,2,1,0.818,12.0,9.4,2.6,1,1,0,1.0,1,0.0,0.0,NFL Champions,10.0,105.0,17.0,9.0,3.0,105.0,17.0,9.0,3.0,10.0,0.0
BrowPa056,1956,48,CLE,NFL,12,5,7,0,0.417,-2.4,-6.8,4.5,0,0,0,0.0,4,0.0,0.0,N/A,11.0,110.0,24.0,9.0,3.0,110.0,24.0,9.0,3.0,11.0,0.0
BrowPa057,1957,49,CLE,NFL,12,9,2,1,0.818,6.8,2.4,4.5,1,0,1,0.0,1,0.0,0.0,N/A,12.0,119.0,26.0,9.0,4.0,119.0,26.0,9.0,4.0,12.0,0.0
BrowPa058,1958,50,CLE,NFL,12,9,3,0,0.75,5.1,2.1,3.1,1,0,1,0.0,1,0.0,0.0,N/A,13.0,128.0,29.0,9.0,5.0,128.0,29.0,9.0,5.0,13.0,0.0
BrowPa059,1959,51,CLE,NFL,12,7,5,0,0.583,3.0,-0.2,3.3,0,0,0,0.0,2,0.0,0.0,N/A,14.0,135.0,34.0,9.0,5.0,135.0,34.0,9.0,5.0,14.0,0.0
BrowPa060,1960,52,CLE,NFL,12,8,3,1,0.727,11.0,8.2,2.9,0,0,0,0.0,2,0.0,0.0,N/A,15.0,143.0,37.0,9.0,5.0,143.0,37.0,9.0,5.0,15.0,0.0
BrowPa061,1961,53,CLE,NFL,14,8,5,1,0.615,1.6,0.4,1.2,0,0,0,0.0,3,0.0,0.0,N/A,16.0,151.0,42.0,9.0,5.0,151.0,42.0,9.0,5.0,16.0,0.0
BrowPa062,1962,54,CLE,NFL,14,7,6,1,0.538,-1.5,-5.0,3.5,0,0,0,0.0,3,0.0,0.0,N/A,17.0,158.0,48.0,9.0,5.0,158.0,48.0,9.0,5.0,17.0,1.0
BrowPa068,1968,60,CIN,AFL,14,3,11,0,0.214,-6.3,-6.5,0.1,0,0,0,0.0,5,0.0,0.0,N/A,1.0,3.0,11.0,0.0,0.0,161.0,59.0,9.0,5.0,18.0,0.0
BrowPa069,1969,61,CIN,AFL,14,4,9,1,0.308,-4.2,0.0,-4.2,0,0,0,0.0,5,0.0,0.0,N/A,2.0,7.0,20.0,0.0,0.0,165.0,68.0,9.0,5.0,19.0,0.0
BrowPa070,1970,62,CIN,NFL,14,8,6,0,0.571,0.5,1.2,-0.6,1,0,1,0.0,1,0.0,0.0,N/A,3.0,15.0,26.0,0.0,1.0,173.0,74.0,9.0,6.0,20.0,0.0
BrowPa071,1971,63,CIN,NFL,14,4,10,0,0.286,-0.5,-0.4,-0.1,0,0,0,0.0,4,0.0,0.0,N/A,4.0,19.0,36.0,0.0,1.0,177.0,84.0,9.0,6.0,21.0,0.0
BrowPa072,1972,64,CIN,NFL,14,8,6,0,0.571,4.1,1.2,3.0,0,0,0,0.0,3,0.0,0.0,N/A,5.0,27.0,42.0,0.0,1.0,185.0,90.0,9.0,6.0,22.0,0.0
BrowPa073,1973,65,CIN,NFL,14,10,4,0,0.714,3.0,0.1,2.9,1,0,1,0.0,1,0.0,0.0,N/A,6.0,37.0,46.0,0.0,2.0,195.0,94.0,9.0,7.0,23.0,0.0
BrowPa074,1974,66,CIN,NFL,14,7,7,0,0.5,2.2,1.9,0.2,0,0,0,0.0,3,0.0,0.0,N/A,7.0,44.0,53.0,0.0,2.0,202.0,101.0,9.0,7.0,24.0,0.0
BrowPa075,1975,67,CIN,NFL,14,11,3,0,0.786,6.9,4.0,2.9,1,0,1,0.0,2,0.0,0.0,N/A,8.0,55.0,56.0,0.0,3.0,213.0,104.0,9.0,8.0,25.0,1.0
SchoMa084,1984,41,CLE,NFL,8,4,4,0,0.5,-3.8,-6.1,2.3,0,0,0,0.0,3,0.0,0.0,N/A,1.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0
SchoMa085,1985,42,CLE,NFL,16,8,8,0,0.5,-1.3,-4.7,3.4,1,0,1,0.0,1,0.0,0.0,N/A,2.0,12.0,12.0,0.0,1.0,12.0,12.0,0.0,1.0,2.0,0.0
SchoMa086,1986,43,CLE,NFL,16,12,4,0,0.75,3.6,2.9,0.7,2,1,1,0.5,1,0.0,0.0,N/A,3.0,24.0,16.0,1.0,2.0,24.0,16.0,1.0,2.0,3.0,0.0
SchoMa087,1987,44,CLE,NFL,15,10,5,0,0.667,10.8,5.3,5.5,2,1,1,0.5,1,0.0,0.0,N/A,4.0,34.0,21.0,2.0,3.0,34.0,21.0,2.0,3.0,4.0,0.0
SchoMa088,1988,45,CLE,NFL,16,10,6,0,0.625,0.5,-3.5,4.0,1,0,1,0.0,2,0.0,0.0,N/A,5.0,44.0,27.0,2.0,4.0,44.0,27.0,2.0,4.0,5.0,1.0
SchoMa089,1989,46,KAN,NFL,16,8,7,1,0.531,2.0,-0.1,2.1,0,0,0,0.0,2,0.0,0.0,N/A,1.0,8.0,7.0,0.0,0.0,52.0,34.0,2.0,4.0,6.0,0.0
SchoMa090,1990,47,KAN,NFL,16,11,5,0,0.688,6.7,2.7,4.1,1,0,1,0.0,2,0.0,0.0,N/A,2.0,19.0,12.0,0.0,1.0,63.0,39.0,2.0,5.0,7.0,0.0
SchoMa091,1991,48,KAN,NFL,16,10,6,0,0.625,6.4,1.8,4.5,2,1,1,0.5,2,0.0,0.0,N/A,3.0,29.0,18.0,1.0,2.0,73.0,45.0,3.0,6.0,8.0,0.0
SchoMa092,1992,49,KAN,NFL,16,10,6,0,0.625,3.4,3.7,-0.2,1,0,1,0.0,2,0.0,0.0,N/A,4.0,39.0,24.0,1.0,3.0,83.0,51.0,3.0,7.0,9.0,0.0
SchoMa093,1993,50,KAN,NFL,16,11,5,0,0.688,2.9,1.9,1.0,3,2,1,0.667,1,0.0,0.0,N/A,5.0,50.0,29.0,3.0,4.0,94.0,56.0,5.0,8.0,10.0,0.0
SchoMa094,1994,51,KAN,NFL,16,9,7,0,0.563,0.9,-1.3,2.1,1,0,1,0.0,2,0.0,0.0,N/A,6.0,59.0,36.0,3.0,5.0,103.0,63.0,5.0,9.0,11.0,0.0
SchoMa095,1995,52,KAN,NFL,16,13,3,0,0.813,7.6,0.8,6.9,1,0,1,0.0,1,0.0,0.0,N/A,7.0,72.0,39.0,3.0,6.0,116.0,66.0,5.0,10.0,12.0,0.0
SchoMa096,1996,53,KAN,NFL,16,9,7,0,0.563,1.8,-0.7,2.5,0,0,0,0.0,2,0.0,0.0,N/A,8.0,81.0,46.0,3.0,6.0,125.0,73.0,5.0,10.0,13.0,0.0
SchoMa097,1997,54,KAN,NFL,16,13,3,0,0.813,8.4,1.8,6.6,1,0,1,0.0,1,0.0,0.0,N/A,9.0,94.0,49.0,3.0,7.0,138.0,76.0,5.0,11.0,14.0,0.0
SchoMa098,1998,55,KAN,NFL,16,7,9,0,0.438,-3.1,-0.7,-2.4,0,0,0,0.0,4,0.0,0.0,N/A,10.0,101.0,58.0,3.0,7.0,145.0,85.0,5.0,11.0,15.0,1.0
SchoMa01,2001,58,WAS,NFL,16,8,8,0,0.5,-3.7,-4.0,0.4,0,0,0,0.0,2,8.0,3.0,N/A,1.0,8.0,8.0,0.0,0.0,153.0,93.0,5.0,11.0,16.0,1.0
SchoMa02,2002,59,SDG,NFL,16,8,8,0,0.5,-0.7,-1.0,0.2,0,0,0,0.0,3,8.0,1.0,N/A,1.0,8.0,8.0,0.0,0.0,161.0,101.0,5.0,11.0,17.0,0.0
SchoMa03,2003,60,SDG,NFL,16,4,12,0,0.25,-6.8,-0.6,-6.2,0,0,0,0.0,4,4.0,0.0,N/A,2.0,12.0,20.0,0.0,0.0,165.0,113.0,5.0,11.0,18.0,0.0
SchoMa04,2004,61,SDG,NFL,16,12,4,0,0.75,9.1,6.1,3.0,1,0,1,0.0,1,8.0,4.0,N/A,3.0,24.0,24.0,0.0,1.0,177.0,117.0,5.0,12.0,19.0,0.0
SchoMa05,2005,62,SDG,NFL,16,9,7,0,0.563,9.9,7.1,2.9,0,0,0,0.0,3,9.0,6.0,N/A,4.0,33.0,31.0,0.0,1.0,186.0,124.0,5.0,12.0,20.0,0.0
SchoMa06,2006,63,SDG,NFL,16,14,2,0,0.875,10.2,10.0,0.2,1,0,1,0.0,1,8.0,3.0,N/A,5.0,47.0,33.0,0.0,2.0,200.0,126.0,5.0,13.0,21.0,1.0
NollCh069,1969,37,PIT,NFL,14,1,13,0,0.071,-14.0,-6.0,-7.9,0,0,0,0.0,4,0.0,0.0,N/A,1.0,1.0,13.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0
NollCh070,1970,38,PIT,NFL,14,5,9,0,0.357,-7.4,-5.9,-1.5,0,0,0,0.0,3,0.0,0.0,N/A,2.0,6.0,22.0,0.0,0.0,6.0,22.0,0.0,0.0,2.0,0.0
NollCh071,1971,39,PIT,NFL,14,6,8,0,0.429,-3.6,-1.8,-1.8,0,0,0,0.0,2,0.0,0.0,N/A,3.0,12.0,30.0,0.0,0.0,12.0,30.0,0.0,0.0,3.0,0.0
NollCh072,1972,40,PIT,NFL,14,11,3,0,0.786,10.0,3.4,6.6,2,1,1,0.5,1,0.0,0.0,N/A,4.0,23.0,33.0,1.0,1.0,23.0,33.0,1.0,1.0,4.0,0.0
NollCh073,1973,41,PIT,NFL,14,10,4,0,0.714,8.2,4.5,3.8,1,0,1,0.0,2,0.0,0.0,N/A,5.0,33.0,37.0,1.0,2.0,33.0,37.0,1.0,2.0,5.0,0.0
NollCh074,1974,42,PIT,NFL,14,10,3,1,0.75,6.8,2.3,4.5,3,3,0,1.0,1,0.0,0.0,Super Bowl Champions,6.0,43.0,40.0,4.0,2.0,43.0,40.0,4.0,2.0,6.0,0.0
NollCh075,1975,43,PIT,NFL,14,12,2,0,0.857,14.2,5.4,8.8,3,3,0,1.0,1,0.0,0.0,Super Bowl Champions,7.0,55.0,42.0,7.0,2.0,55.0,42.0,7.0,2.0,7.0,0.0
NollCh076,1976,44,PIT,NFL,14,10,4,0,0.714,15.3,5.7,9.6,2,1,1,0.5,1,0.0,0.0,N/A,8.0,65.0,46.0,8.0,3.0,65.0,46.0,8.0,3.0,8.0,0.0
NollCh077,1977,45,PIT,NFL,14,9,5,0,0.643,6.2,3.9,2.3,1,0,1,0.0,1,0.0,0.0,N/A,9.0,74.0,51.0,8.0,4.0,74.0,51.0,8.0,4.0,9.0,0.0
